RA_ICRS,DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,e_BPmag,e_RPmag,BP-RP,EDR3Name,_x,_y,e_BP-RP
118.3249445761,-60.39564014561,2.4219,0.0139,11.831,-3.037,0.015,11.435,0.018,11.4117,0.002765,0.002837,0.003807,0.658574,Gaia EDR3 5290944102840256768,0.08797979130775826,-0.5790524370251214,0.004747822448238772
118.34454215268,-60.38403943252,2.5787,0.0115,12.849,-4.403,0.014,12.071,0.016,11.6055,0.002759,0.002836,0.003792,0.697701,Gaia EDR3 5290944137200387200,0.09974979243290734,-0.5695755339629083,0.004735204325052932
118.30100138166,-60.34976536702,2.277,0.3093,11.359,-3.587,0.393,10.778,0.439,16.2823,0.004657,0.010461,0.005743,2.11912,Gaia EDR3 5290944480797390848,0.13363514557717338,-0.5917114588725833,0.011933757580913062
118.40989860217,-60.40271434967,2.1743,0.1285,12.126,-4.945,0.151,11.072,0.164,15.4309,0.002906,0.005107,0.004072,1.69394,Gaia EDR3 5290944583876613504,0.08162634996666164,-0.5369738708036085,0.0065316638768387345
118.53355499237,-60.33033472822,2.3529,0.121,12.013,-4.196,0.144,11.257,0.151,18.4853,0.003199,0.080151,0.012158,2.89005,Gaia EDR3 5290945477229874048,0.1549500008239604,-0.4769657574838756,0.08106787134864218
118.49220702438,-60.31119402804,2.3409,0.101,12.321,-5.111,0.122,11.211,0.143,17.318,0.003048,0.024887,0.011147,2.68202,Gaia EDR3 5290946198784376576,0.17378289528073215,-0.497722524697188,0.027269367026023908
118.49288494007,-60.31136653917,2.3777,0.2029,11.881,-4.607,0.181,10.951,0.27,18.666,0.004178,,,,Gaia EDR3 5290946198781346816,0.17361552231199276,-0.4973841707249861,
118.68086078293,-60.4120648585,2.445,0.0112,12.234,-4.075,0.014,11.535,0.014,13.711,0.002777,0.003056,0.003878,1.05017,Gaia EDR3 5290946782899935872,0.07421057199704416,-0.4030436140320778,0.004937410252348897
118.66776801963,-60.40713069027,2.5762,0.1472,12.224,-4.547,0.174,11.347,0.195,18.8932,0.003532,0.071726,0.010293,2.86707,Gaia EDR3 5290946984761533184,0.07906361684139868,-0.4095699027743231,0.07246078197894362
118.70513217737,-60.36997372942,2.3504,0.1109,11.475,-4.504,0.129,10.554,0.14,18.4038,0.003369,0.061049,0.009542,2.81791,Gaia EDR3 5290947190920004992,0.11644532412553112,-0.39156631160669,0.061790210915645856
118.80670970058,-60.34303200214,2.3346,0.0735,11.469,-5.342,0.085,10.149,0.093,17.503,0.002934,0.024947,0.005456,2.73363,Gaia EDR3 5290947362718726272,0.14395090313910885,-0.34163208181266724,0.025536654929727974
118.84685632599,-60.31372457905,2.5153,0.0788,10.513,-4.451,0.096,9.524,0.09,9.6289,0.002766,0.002833,0.003786,0.164977,Gaia EDR3 5290947710613203712,0.17345922134566755,-0.3220574630074788,0.004728602859196361
118.8876678142,-60.31476402889,2.5275,0.0994,11.928,-4.472,0.13,11.058,0.132,18.1215,0.003113,0.040889,0.008366,2.52971,Gaia EDR3 5290948977626460544,0.1726130738057516,-0.3018368304852398,0.04173607884073443
118.86441221736,-60.31384677755,2.4633,0.0342,12.192,-5.176,0.042,11.039,0.041,16.2898,0.002998,0.007752,0.005534,1.97738,Gaia EDR3 5290948981923282432,0.17342169836359594,-0.31336212306779065,0.009524634376184737
118.91479719828,-60.27371181795,2.4882,0.0528,11.334,-3.634,0.071,10.736,0.059,17.0788,0.00304,0.014219,0.006003,2.36335,Gaia EDR3 5290949325520701696,0.21378539366228266,-0.28876459886152034,0.015434246661240061
119.00832121037,-60.25745941374,2.4625,0.0145,11.797,-4.453,0.018,10.924,0.017,9.61417,0.002766,0.00284,0.003792,0.106667,Gaia EDR3 5290949566038905984,0.23041439372483885,-0.2425119684328199,0.004737601080715851
119.03350873206,-60.2494290128,2.608,0.1486,12.554,-5.108,0.194,11.468,0.181,18.8301,0.003491,0.1069,0.011889,2.82924,Gaia EDR3 5290949596101834240,0.23853493656499056,-0.230073108526389,0.10755909222841183
119.02007303167,-60.24264873228,2.4308,0.0178,11.945,-4.456,0.024,11.083,0.02,8.85648,0.002766,0.002831,0.003798,0.032487,Gaia EDR3 5290949669118299776,0.24526746399306507,-0.23678914437793588,0.004737020688154106
119.01665989368,-60.21493569163,2.3984,0.0889,11.9,-4.825,0.118,10.878,0.108,18.0942,0.00305,0.038694,0.007009,2.69881,Gaia EDR3 5290949978355787904,0.27296753840698035,-0.2386850490853618,0.039323678833496745
118.87018658267,-60.26664059884,2.3451,0.0183,11.704,-4.675,0.024,10.729,0.02,14.9692,0.002862,0.004783,0.004184,1.3856,Gaia EDR3 5290950047075198080,0.2206533135336501,-0.3109514540508725,0.0063547576665046795
118.87112618969,-60.2537836944,2.3957,0.1542,12.779,-5.074,0.206,11.729,0.182,18.81,0.003499,0.087035,0.011348,2.84148,Gaia EDR3 5290950218874109056,0.2335141317859033,-0.3106075298597242,0.08777168295640685
118.82415450175,-60.25610846219,2.3265,0.0233,11.929,-4.124,0.03,11.193,0.027,15.4461,0.002835,0.004429,0.004701,1.56366,Gaia EDR3 5290950287593356928,0.23095973335546455,-0.33388816954015943,0.006458749259725136
118.90114663755,-60.20497077639,2.4225,0.0129,11.95,-4.412,0.017,11.105,0.014,14.2452,0.003122,0.005808,0.005135,1.21444,Gaia EDR3 5290950906068692992,0.2824633979716025,-0.29615433976936356,0.007752489213149542
118.6022650993,-60.33235164969,2.3801,0.0233,12.121,-4.616,0.027,11.208,0.029,15.4197,0.002874,0.004746,0.004297,1.56811,Gaia EDR3 5290951112226981632,0.15341303002541334,-0.44293029796629985,0.006402243747312343
118.60915656486,-60.3216082705,2.4359,0.0113,11.505,-4.594,0.013,10.548,0.014,13.193,0.002818,0.003549,0.004092,0.947383,Gaia EDR3 5290951112226990336,0.1642016997556745,-0.4396642968116888,0.00541662856396855
118.58566388955,-60.29326293115,2.4538,0.0117,11.871,-4.334,0.014,11.051,0.013,13.6207,0.002887,0.004001,0.004482,1.0492,Gaia EDR3 5290951455824379264,0.19238574563191188,-0.45168713377671993,0.006008021720999351
118.683868684,-60.2603091458,2.5757,0.0858,12.629,-5.003,0.103,11.596,0.105,17.8838,0.003093,0.033288,0.007124,2.6363,Gaia EDR3 5290951936860757120,0.22597434120380194,-0.40343126549043307,0.03404177316180812
118.73770017801,-60.23359961496,2.4122,0.0105,12.03,-4.488,0.013,11.162,0.012,12.1114,0.002761,0.002846,0.0038,0.744713,Gaia EDR3 5290952074299736704,0.25300099846848534,-0.37703703749564627,0.00474760107843951
118.64248794074,-60.23834376989,2.4422,0.1461,11.625,-4.067,0.18,10.891,0.183,18.7574,0.003514,0.071512,0.011408,2.88821,Gaia EDR3 5290952379240650240,0.24767824504809502,-0.42424170766452224,0.07241621785208062
118.67974917674,-60.21702810438,2.4319,0.0777,11.864,-4.365,0.097,11.032,0.098,17.6301,0.003021,0.026405,0.005931,2.71912,Gaia EDR3 5290952791557533952,0.26922712598588544,-0.40601110104524785,0.02706290424178455
118.86979856634,-60.17591322288,2.3482,0.1058,11.349,-3.649,0.134,10.746,0.12,18.3195,0.003127,0.051148,0.008239,2.71873,Gaia EDR3 5290953925428937600,0.3113751930475357,-0.31200688731811344,0.051807325978089236
118.77232142223,-60.14999709111,2.3873,0.1226,11.916,-4.743,0.153,10.932,0.148,18.4473,0.003234,0.074403,0.008832,2.69053,Gaia EDR3 5290954612623735936,0.3367926041018897,-0.36076844003518244,0.07492536708618784
118.84248548418,-60.1324085552,2.4575,0.0188,12.375,-5.105,0.024,11.273,0.022,15.1598,0.003182,0.00779,0.005528,1.46556,Gaia EDR3 5290954960517841408,0.35474582937957916,-0.3260218073560081,0.009552114111546198
118.86203639515,-60.13101687617,2.3614,0.0117,12.128,-4.779,0.015,11.147,0.013,13.6883,0.002948,0.004409,0.004677,1.24229,Gaia EDR3 5290954994877585920,0.3562327082091992,-0.3162993024730232,0.006427566413503636
117.36760980625,-60.78820353644,2.4567,0.0159,11.959,-3.53,0.021,11.426,0.02,11.6192,0.002764,0.002864,0.003813,0.742297,Gaia EDR3 5290955544632800000,-0.316254117091849,-1.0391262406178614,0.004768801212044805
117.4764059847,-60.71539486999,2.4147,0.0254,10.877,-3.085,0.035,10.43,0.032,10.9094,0.002765,0.002824,0.003795,0.502517,Gaia EDR3 5290956266187967232,-0.24180116407211272,-0.9882939842139643,0.00473043348964976
117.47218743253,-60.66565218004,2.524,0.1543,12.282,-3.738,0.219,11.699,0.182,18.9861,0.003694,0.081201,0.012715,2.9964,Gaia EDR3 5290957327041053056,-0.1921429937592356,-0.9918883163544968,0.08219047162536543
117.26910728809,-60.68674664259,2.412,0.0539,12.173,-4.104,0.07,11.46,0.059,17.0383,0.002899,0.013683,0.005807,2.24014,Gaia EDR3 5290960011398794752,-0.21644159192315035,-1.0906117988699064,0.014864243606722814
117.18206478583,-60.63042430534,2.3728,0.0495,11.986,-4.731,0.073,11.013,0.053,16.7658,0.002976,0.01009,0.004905,2.14643,Gaia EDR3 5290961347130491136,-0.16162151428132254,-1.1351835335448648,0.011219051876161372
117.39164102398,-60.56263035503,2.3274,0.1673,11.731,-4.306,0.202,10.912,0.185,18.743,0.003851,0.079139,0.012308,3.00997,Gaia EDR3 5290961798101665664,-0.09040671058506188,-1.0346260512106715,0.08009037510837366
117.78684233886,-60.59798186794,2.3956,0.0155,11.796,-4.991,0.022,10.688,0.02,14.5132,0.003398,0.008888,0.006732,1.28659,Gaia EDR3 5290964443805721216,-0.12011810151782126,-0.8395587361772602,0.01114972501903074
117.76558168419,-60.56155774235,2.5446,0.1167,12.017,-4.661,0.141,11.077,0.152,18.2966,0.00323,0.052778,0.009912,2.83532,Gaia EDR3 5290964714385286272,-0.08397815126220326,-0.8509512398213731,0.053700698580186085
117.69047581397,-60.56820908945,2.0548,0.0133,13.759,-4.959,0.017,12.835,0.017,12.933,0.002763,0.002821,0.003794,0.902692,Gaia EDR3 5290965405877834624,-0.09161932605670314,-0.8876689599322143,0.004727840627601569
117.68371934757,-60.55014096081,2.4065,0.042,11.998,-4.441,0.052,11.145,0.051,16.4606,0.002891,0.012109,0.004668,1.96511,Gaia EDR3 5290965470299554816,-0.07364861902928678,-0.8914856040244491,0.012977600124830476
117.8949446976,-60.41238809299,2.4422,0.0134,12.01,-3.994,0.017,11.326,0.017,10.9067,0.002762,0.002825,0.003794,0.434046,Gaia EDR3 5290968085934209152,0.0667620597604431,-0.7910211152701015,0.004730228430002086
117.98848044647,-60.38426170972,2.4394,0.0168,11.11,-4.569,0.021,10.127,0.021,9.23502,0.00277,0.002858,0.003791,0.047187,Gaia EDR3 5290968463894682624,0.09597262360718618,-0.7454944454183621,0.004747614664228764
117.68601232351,-60.48159928412,2.5998,0.0331,11.893,-4.569,0.046,10.98,0.039,15.7514,0.002786,0.004645,0.004065,1.72508,Gaia EDR3 5290968910571178496,-0.0050990803469254725,-0.8922443700487839,0.0061725399958201975
117.81672261902,-60.37425871817,2.4683,0.0535,11.66,-3.748,0.064,11.041,0.066,16.9907,0.003017,0.014882,0.00557,2.27609,Gaia EDR3 5290972002947699968,0.10391781259927071,-0.8306041133465126,0.015890211578201217
117.78689998001,-60.3467180904,2.3531,0.0855,11.799,-4.021,0.102,11.092,0.099,17.698,0.003053,0.023603,0.007239,2.57421,Gaia EDR3 5290972277826087424,0.1310707070383833,-0.8460563008882025,0.02468814958639063
117.34331778785,-60.51258311324,2.4256,0.0142,12.462,-4.587,0.018,11.587,0.015,14.0869,0.002787,0.003313,0.004032,1.13647,Gaia EDR3 5290973892733156864,-0.0411517388990029,-1.0600007294580678,0.005218524025047695
117.45079171842,-60.46698636968,2.3825,0.0221,12.443,-3.927,0.031,11.807,0.025,15.2348,0.002796,0.003723,0.004005,1.50778,Gaia EDR3 5290975542000636288,0.006112753849354168,-1.0085425962846652,0.005468158190835375
117.39176988013,-60.3844509329,2.3757,0.022,11.528,-3.682,0.027,10.924,0.025,15.3575,0.002872,0.004317,0.004342,1.5345,Gaia EDR3 5290977294347307648,0.08769337961582326,-1.040259434113033,0.006122863137454569
117.2361514134,-60.42591626248,2.4399,0.0356,11.963,-3.125,0.045,11.548,0.041,15.1759,0.003446,0.008118,0.006424,1.50535,Gaia EDR3 5290978252122514688,0.04370091936381102,-1.115697378510372,0.010352279942119031
117.10066217854,-60.40948334472,2.5754,0.0402,11.254,-3.113,0.05,10.815,0.044,16.5067,0.002965,0.011146,0.004886,2.07028,Gaia EDR3 5290979046693896960,0.05775966119514385,-1.1831238768838928,0.012169893672501828
117.33315404921,-60.357017696,2.4828,0.0234,10.895,-3.975,0.028,10.144,0.029,11.3611,0.002765,0.002861,0.003791,0.625445,Gaia EDR3 5290980214925065216,0.11417463240249266,-1.07011176887343,0.004749421227897142
117.90316748621,-60.23267191678,2.4698,0.0339,11.973,-3.836,0.039,11.342,0.039,15.9355,0.00296,0.010108,0.005456,1.78622,Gaia EDR3 5290985059648348800,0.2465298237989628,-0.7913083222190908,0.011486496419709537
117.79272506637,-60.2526684893,2.4742,0.0119,12.306,-4.406,0.014,11.491,0.014,12.5605,0.002811,0.003412,0.004159,0.988491,Gaia EDR3 5290985364587849088,0.22516693234290885,-0.8456068844850366,0.005379500441490827
117.51368088854,-60.21213541105,2.5021,0.0505,12.578,-4.768,0.063,11.639,0.056,16.776,0.002952,0.009411,0.005497,2.18058,Gaia EDR3 5290988220744196608,0.26180919390682617,-0.9852269844949961,0.010898804062831847
117.65791962143,-60.20059958155,2.252,0.1059,11.671,-4.525,0.119,10.758,0.108,18.1105,0.003145,0.03953,0.00835,2.65091,Gaia EDR3 5290988766202796160,0.27541922014471265,-0.913922089481568,0.04040226973822139
118.2309318897,-60.35891671813,2.4071,0.0123,12.91,-4.93,0.015,11.931,0.018,12.5014,0.002796,0.003379,0.003985,0.834807,Gaia EDR3 5290991347480505600,0.12383739973892151,-0.6261932567320568,0.0052247359741904665
118.24388496208,-60.33855615151,2.4321,0.0171,11.796,-4.212,0.02,11.019,0.024,14.5482,0.002785,0.003582,0.003982,1.28858,Gaia EDR3 5290991553638944896,0.14431719709661925,-0.6201754904254655,0.005356029126134398
118.26849337703,-60.24457991996,2.4794,0.0118,12.794,-4.566,0.014,11.951,0.018,13.2599,0.002834,0.003539,0.0042,0.973289,Gaia EDR3 5290994302418060160,0.2385082752505849,-0.6097510135685373,0.005492223684446947
118.32845462376,-60.22947416738,2.4567,0.0303,11.835,-4.529,0.037,10.934,0.047,15.7126,0.002816,0.004251,0.004277,1.70754,Gaia EDR3 5290994439857036928,0.2541532623519255,-0.5802648528745027,0.006030234655467397
118.41838466815,-60.21352340578,2.1312,0.1865,11.003,-4.235,0.216,10.156,0.262,18.7843,0.003632,0.11087,0.013956,2.92029,Gaia EDR3 5290994676078616448,0.2708635936160989,-0.5358793427207738,0.11174491861377858
118.43516136708,-60.20860168355,2.6197,0.0837,11.66,-4.309,0.098,10.834,0.111,17.717,0.00299,0.039392,0.006998,2.50049,Gaia EDR3 5290994676078620800,0.27592011612385803,-0.5276255055464389,0.040008769888613176
118.1466863958,-60.2196173041,2.1005,0.1558,12.156,-4.149,0.17,11.426,0.214,18.7959,0.003671,0.08175,0.011065,2.80258,Gaia EDR3 5290996119186766464,0.26228312591162467,-0.6707034049353391,0.0824954345706476
118.00836832252,-60.25402806421,2.3866,0.0571,12.037,-4.043,0.063,11.338,0.069,17.0773,0.002876,0.029172,0.006543,2.2295,Gaia EDR3 5290996295282817152,0.22640024222822155,-0.7386103009170307,0.029896762918416434
118.10529782027,-60.22157647696,2.2489,0.1589,11.464,-3.924,0.152,10.772,0.169,18.5486,0.003324,0.11022,0.010905,2.89142,Gaia EDR3 5290996772021794560,0.25989661659463065,-0.69121443671901,0.11075814834584406
118.23116871743,-60.23598603359,2.4504,0.0325,11.928,-4.286,0.039,11.131,0.049,13.5736,0.002816,0.003265,0.003942,1.06776,Gaia EDR3 5290997291715292800,0.24675009306973478,-0.6284369046792555,0.005118553408923267
118.33102780827,-60.14534596613,2.4233,0.081,11.773,-4.158,0.086,11.014,0.117,17.3898,0.003024,0.024571,0.005869,2.47968,Gaia EDR3 5290998150708817152,0.33829236386496614,-0.5804744791253571,0.025262208969130152
118.56765396193,-60.17463225274,2.3145,0.0275,11.477,-4.588,0.034,10.52,0.033,15.6853,0.002905,0.00648,0.004495,1.64901,Gaia EDR3 5290999937415263104,0.31088120257085483,-0.46228328959624687,0.007886407610566422
118.60743949838,-60.15551264048,2.4372,0.0231,12.4,-4.969,0.029,11.361,0.027,15.3972,0.00334,0.007641,0.006362,1.58017,Gaia EDR3 5291000349732384000,0.3302723615037202,-0.44275523710117387,0.009942832845824172
118.62914594366,-60.13779976255,2.4001,0.146,11.847,-4.165,0.18,11.091,0.176,18.5928,0.00372,0.081072,0.009573,2.89702,Gaia EDR3 5291000452811372288,0.34812790887699535,-0.4321869736259165,0.0816352345069211
118.70081721495,-60.12136020549,2.4775,0.1028,11.763,-4.088,0.13,11.03,0.121,18.1828,0.003141,0.064642,0.007839,2.72555,Gaia EDR3 5291001758481460096,0.36501693910857935,-0.3967017123635105,0.06511557482661119
118.83698955053,-60.05180819213,2.441,0.0099,11.823,-4.863,0.012,10.776,0.012,13.4845,0.00282,0.003422,0.004192,1.01913,Gaia EDR3 5291002445676294016,0.4353152966863434,-0.32956472647019064,0.0054113720995695724
118.78218315447,-60.04300755313,2.4455,0.1449,11.888,-4.86,0.186,10.85,0.178,18.9433,0.003459,0.08165,0.014567,2.84378,Gaia EDR3 5291002613178344576,0.44383015156705724,-0.35701906727375077,0.08293925481338738
118.76165017529,-60.01068710851,2.4768,0.0877,11.862,-4.554,0.118,10.953,0.107,17.9826,0.003085,0.04981,0.007573,2.73642,Gaia EDR3 5291003648267134464,0.4760360286304409,-0.367631656120412,0.05038240197727774
118.39986182976,-60.09507167859,2.4261,0.0407,12.237,-3.168,0.049,11.82,0.061,13.3705,0.002838,0.003188,0.003861,0.976434,Gaia EDR3 5291004232382547072,0.3891487748875112,-0.5470494890936307,0.005007061513502705
118.56599502988,-60.04197495556,2.4576,0.0411,12.934,-3.65,0.05,12.408,0.051,16.5304,0.003048,0.007284,0.005316,2.11749,Gaia EDR3 5291004885217649280,0.4435150684379662,-0.4649797671412003,0.009017566855865277
118.39158087075,-60.05794695666,2.4639,0.01,11.831,-3.469,0.012,11.311,0.016,13.2076,0.002838,0.003605,0.004177,0.955282,Gaia EDR3 5291005297534450560,0.42619987166876244,-0.5517992240698268,0.005517549637293714
118.47819947754,-60.01243539548,2.4206,0.1184,11.565,-3.957,0.15,10.867,0.167,18.4237,0.003319,0.062025,0.010853,2.72305,Gaia EDR3 5291005842993798784,0.4724031499895481,-0.5092732608464475,0.06296735848040634
118.48194183268,-59.9837709254,2.422,0.022,12.21,-5.329,0.027,10.986,0.029,15.3651,0.002806,0.003774,0.004202,1.57944,Gaia EDR3 5291006019089017600,0.5010934482663895,-0.5078435534389352,0.005647997875353708
118.65573802563,-60.00480143427,2.4179,0.0226,11.737,-3.926,0.029,11.061,0.029,15.6482,0.00284,0.004747,0.004413,1.66556,Gaia EDR3 5291006293966968320,0.4812882864789495,-0.42064243225148157,0.006481402471687744
118.54361097158,-59.97194104221,2.5737,0.087,13.04,-4.678,0.108,12.172,0.107,17.9011,0.003098,0.042197,0.006783,2.77174,Gaia EDR3 5291007457901543296,0.5133827130813367,-0.47716764585187665,0.04273869321820684
118.60049029313,-59.94377705408,2.4076,0.034,11.539,-4.928,0.045,10.433,0.043,16.164,0.003239,0.008155,0.005795,2.02959,Gaia EDR3 5291007599637034112,0.5419436568130516,-0.44908850285789736,0.010004301574822702
117.96554781131,-60.20333210649,2.6831,0.0923,11.551,-4.207,0.121,10.757,0.102,14.0716,0.003173,0.006109,0.005352,1.35052,Gaia EDR3 5291008596069161856,0.27659706042173426,-0.7610276854346972,0.008121809219625884
118.0848816933,-60.15347498711,2.3755,0.1951,12.001,-4.228,0.224,11.232,0.306,18.5099,0.005782,,,,Gaia EDR3 5291009042745809280,0.3277684422477058,-0.7028096562284506,
118.09070386257,-60.14435864065,2.4825,0.0502,12.247,-4.126,0.059,11.532,0.072,16.8903,0.002921,0.011265,0.00614,2.18919,Gaia EDR3 5291009042745815424,0.33694489603535405,-0.7001070351455985,0.012829646331836276
117.92336160795,-60.18161520558,2.3909,0.0576,11.726,-4.44,0.065,10.853,0.066,16.9641,0.002946,0.013385,0.005284,2.22644,Gaia EDR3 5291009386343143040,0.2978145417126115,-0.7825033530853547,0.014390235613081531
117.96476908424,-60.15880470949,2.4539,0.0148,11.627,-4.078,0.019,10.888,0.017,10.2961,0.002778,0.00286,0.003803,0.248693,Gaia EDR3 5291009523782112640,0.32110473772400216,-0.7624487748194677,0.004758404039171117
117.95095376264,-60.11049318188,2.3656,0.1168,12.059,-4.676,0.128,11.115,0.133,18.1899,0.003227,0.059677,0.009142,2.78008,Gaia EDR3 5291009897441966336,0.3692438842056395,-0.770453298792994,0.060373176933138116
118.00026319538,-60.13156085211,2.4918,0.015,12.139,-3.88,0.017,11.502,0.018,13.1192,0.00281,0.003455,0.003976,0.967635,Gaia EDR3 5291010004818471680,0.34874819621223546,-0.7454095295369422,0.005267409325275567
118.17263801947,-60.08898911036,2.4543,0.0542,12.036,-4.325,0.063,11.232,0.087,16.9675,0.002963,0.014736,0.00524,2.53453,Gaia EDR3 5291010898171731968,0.39314943364882116,-0.6604385081147924,0.01563992634253755
118.14615386217,-60.03077890445,2.4137,0.027,11.743,-4.093,0.029,11.007,0.04,15.5226,0.003137,0.006919,0.005818,1.63591,Gaia EDR3 5291012032043116288,0.45108078231081994,-0.6748333970074272,0.009040004701326211
117.85217304908,-60.13042982065,2.2673,0.0148,11.449,-3.956,0.017,10.744,0.018,14.4622,0.00281,0.003885,0.004002,1.23031,Gaia EDR3 5291012753597504640,0.3481213396448886,-0.8191676568465485,0.005577564791196961
117.84640725807,-60.1236166561,2.2414,0.1344,12.385,-4.925,0.145,11.363,0.152,18.1674,0.003284,0.067482,0.008609,2.94859,Gaia EDR3 5291012955458673536,0.35486081881300635,-0.8222087083057014,0.06802892917722576
118.16538526137,-59.98005281913,2.5315,0.082,13.255,-5.648,0.095,11.991,0.123,13.9439,0.00292,0.00416,0.004154,1.20016,Gaia EDR3 5291015536736452736,0.5019930916239461,-0.6662513096633721,0.005878887309687097
118.34818095782,-59.85988411241,2.2003,0.1299,10.886,-4.102,0.171,10.084,0.166,18.4954,0.003382,0.117469,0.016189,2.65519,Gaia EDR3 5291022335668381824,0.6238656236305665,-0.576902549083784,0.11857929702102303
118.22622659641,-59.86222950191,2.3245,0.1005,11.488,-4.364,0.14,10.627,0.137,18.102,0.003209,0.046932,0.008549,2.68403,Gaia EDR3 5291022992800124672,0.62039759803985,-0.6380836857785436,0.04770427679988452
118.41515182984,-59.81541913723,2.4797,0.0314,12.415,-4.605,0.043,11.53,0.042,15.9812,0.003105,0.008153,0.005617,1.83388,Gaia EDR3 5291024019295596416,0.6688938476845019,-0.5440071046208982,0.009900610991246955
118.43451261029,-59.78663309262,2.5528,0.1351,12.123,-4.752,0.21,11.152,0.181,18.5093,0.003403,0.064007,0.012118,2.92119,Gaia EDR3 5291024912648808832,0.6978347721736063,-0.5347363082352461,0.06514400949435029
119.41994070488,-60.32838992542,2.1129,0.1438,12.316,-4.76,0.168,11.359,0.163,18.8555,0.003399,0.108897,0.011155,2.99044,Gaia EDR3 5291026664995691008,0.16036110946644822,-0.03822468662803436,0.10946684719128436
119.23334655893,-60.3284004654,2.424,0.0119,11.876,-3.975,0.015,11.191,0.014,14.0824,0.002809,0.003543,0.004165,1.13533,Gaia EDR3 5291027390845814912,0.1601114664924403,-0.1305937896101778,0.005468096012324583
119.27947376405,-60.2882965252,2.443,0.0153,11.929,-4.461,0.019,11.064,0.017,10.2394,0.002774,0.002805,0.003786,0.223529,Gaia EDR3 5291027871882168576,0.20029866509021377,-0.10789209368961879,0.004711880834656157
119.3142138361,-60.26770205052,2.4523,0.0186,12.565,-4.691,0.024,11.656,0.023,14.7388,0.002873,0.005388,0.004337,1.36461,Gaia EDR3 5291028009321137664,0.2209454223361994,-0.09073085157090516,0.006916654755009823
119.32822252221,-60.2581546524,2.3821,0.068,12.177,-4.516,0.09,11.309,0.084,14.0618,0.003072,0.004048,0.004293,1.20105,Gaia EDR3 5291028043680884096,0.23051134520821118,-0.08380773743437248,0.005900521417637597
119.48339339877,-60.24776815829,2.6457,0.0661,12.456,-4.513,0.08,11.61,0.077,17.5144,0.002978,0.028771,0.006193,2.47831,Gaia EDR3 5291028593436748288,0.2410045670616353,-0.0068306142935114,0.02942997944273832
119.5781157675,-60.24918113915,2.5787,0.0534,12.387,-3.754,0.068,11.805,0.057,17.0176,0.002881,0.02003,0.004918,2.55946,Gaia EDR3 5291028829657705344,0.23956761906831622,0.04017378543873506,0.020624927248356538
119.58498761058,-60.2374510746,2.4644,0.0868,12.191,-4.159,0.11,11.459,0.093,17.8683,0.002978,0.030578,0.007939,2.58553,Gaia EDR3 5291028868311052032,0.2512933066509229,0.0435994228337053,0.03159179964800993
119.58507075915,-60.23585577987,2.5406,0.1307,12.316,-4.575,0.164,11.435,0.139,18.5391,0.003157,0.050507,0.008301,2.82507,Gaia EDR3 5291028864017451392,0.25288854507162545,0.04364282509141326,0.05118460364211098
119.38969479982,-60.26897469388,2.4589,0.0377,11.265,-4.29,0.046,10.416,0.043,16.2626,0.002847,0.008185,0.004252,2.23485,Gaia EDR3 5291029246271740032,0.21975528189873036,-0.05329412606060576,0.009223542107021575
119.3970257797,-60.24868054751,2.4161,0.024,11.768,-4.646,0.03,10.812,0.027,15.4219,0.002818,0.004804,0.004101,1.56597,Gaia EDR3 5291029486789919104,0.24005513508412057,-0.04968929496641733,0.006316376888691808
119.39965055426,-60.22235259959,2.4294,0.0108,11.762,-4.344,0.013,10.931,0.012,12.7495,0.002784,0.003108,0.00389,0.841989,Gaia EDR3 5291029658588623488,0.2663850107837203,-0.048425711034440724,0.004979132856231093
119.50151723626,-60.16886238081,2.385,0.0106,12.183,-4.817,0.013,11.19,0.012,13.3667,0.002844,0.004051,0.004411,0.961791,Gaia EDR3 5291030208344498560,0.3199109862793212,0.0021685874528519435,0.005988949991442573
119.14239565944,-60.31735477156,2.3842,0.0656,12.32,-4.893,0.079,11.306,0.079,17.5831,0.002979,0.023453,0.005542,2.501,Gaia EDR3 5291030341486158592,0.17094562275741693,-0.17567604844942417,0.024098899829660278
119.23937118727,-60.29882648401,2.4472,0.0091,11.851,-3.988,0.012,11.16,0.011,12.3459,0.00278,0.003111,0.003892,0.790239,Gaia EDR3 5291030448862535808,0.18969705353255506,-0.127727112011817,0.004982568112931323
119.23514367449,-60.25850654355,2.4953,0.0669,12.074,-4.496,0.08,11.205,0.078,17.5534,0.0029,0.025647,0.005792,2.48317,Gaia EDR3 5291031101697576064,0.23000844608373036,-0.12998197169914483,0.026292886357340076
119.23122669932,-60.25880581334,2.6573,0.131,11.954,-5.324,0.153,10.702,0.153,18.5541,0.003206,0.076327,0.009561,2.93742,Gaia EDR3 5291031097400438272,0.2297013933523321,-0.13192391717879132,0.0769234921854176
119.22196568891,-60.25666688164,2.4402,0.0111,11.089,-4.232,0.013,10.249,0.013,13.086,0.002772,0.002955,0.003834,0.926124,Gaia EDR3 5291031101698322304,0.2318214425741988,-0.13652704804224922,0.004840617832467257
119.16704685717,-60.24539849789,2.3985,0.0106,12.071,-4.066,0.013,11.365,0.012,11.9376,0.002766,0.002897,0.003822,0.826067,Gaia EDR3 5291031582733905408,0.24296454732187825,-0.1638293282467027,0.0047958620705770925
