  NGC 2516      7 58 49.99 -60 49.44 2000.0 3
--ID--  del_RA  del_DC    V     V-I    B-V    U-B   e(V) e(V-I)e(B-V)e(U-B)  --nobs-  BDA  Pmu FRH X HTR Ha  sp rlc Sp       name
   965   2.111  10.068 16.241  1.042  0.895  0.407  0.002 0.003 0.003 0.026  2 2 2 1     
   966   2.121   5.110 12.053  0.977  0.658  0.120  0.025 0.038 0.025 0.022  2 1 2 2   75                                    E067
   967   2.128 -12.289 14.297  0.970  0.826  0.298  0.006 0.006 0.007 0.009  2 2 2 1     
   968   2.135  10.676 11.761  1.311  1.238  1.148  0.010 0.011 0.014 0.014  2 2 2 2 1916      135 R                         JTP135
   969   2.170   9.958 15.091  0.889  0.831  0.398  0.007 0.007 0.007 0.018  2 2 2 1     
   970   2.185 -15.196 16.509  0.829  0.602  0.069  0.018 0.018 0.018 0.025  2 2 2 1     
   971   2.185   7.617 16.871  0.889  0.723  0.029  0.003 0.012 0.026 0.040  2 2 2 1     
   972   2.245  -9.953 15.816  1.042  0.930  0.559  0.002 0.004 0.002 0.029  2 2 2 1     
   973   2.247  -1.307 15.306  0.815  0.616  0.040  0.017 0.000 0.003 0.000  4 4 4 2  219           
   974   2.343   8.403 16.394  0.891  0.736  0.108  0.002 0.027 0.005 0.023  2 2 2 1     
   975   2.406  -9.587 16.104  1.021  0.932  0.564  0.007 0.019 0.008 0.033  2 2 2 1     
   976   2.476 -12.240 15.905  1.118  1.020  0.746  0.002 0.003 0.009 0.038  2 2 2 1     
   977   2.550  -0.240 14.016  0.765  0.621  0.097  0.005 0.003 0.002 0.003  4 4 4 4  169                                    E055
   978   2.566   1.550 16.526  1.301  1.133  0.950  0.064 0.004 0.008 0.024  4 4 2 2     
   979   2.591  -0.286 16.151  1.117  1.010  0.782  0.010 0.004 0.003 0.063  4 4 3 2     
   980   2.616   0.348 14.701  1.088  0.986  0.724  0.009 0.002 0.003 0.013  4 4 4 2  170                                    E056
   981   2.710  -2.193 15.628  0.818  0.615  0.069  0.007 0.002 0.006 0.013  4 4 4 2  139                                    E004
   982   2.754  -4.734 14.658  0.975  0.900  0.570  0.003 0.003 0.003 0.012  2 2 2 1  141                                    E006
   983   2.758  -8.785 15.924  0.998  0.858  0.453  0.015 0.016 0.018 0.030  2 2 2 1     
   984   2.783   9.130 16.424  1.082  0.992  0.706  0.011 0.013 0.024 0.050  2 2 2 1     
   985   2.834 -15.736 16.264  0.734  0.534  0.063  0.009 0.017 0.020 0.030  2 2 2 1     
   986   2.847 -12.307 15.504  1.162  1.060  0.796  0.004 0.006 0.006 0.034  2 2 2 1     
   987   2.862   9.051 13.636  0.896  0.784  0.232  0.003 0.011 0.004 0.006  2 2 2 2     
   988   2.884  -5.068 12.897  0.771  0.633  0.087  0.003 0.003 0.006 0.006  2 2 2 2  140                                    E005
   989   2.900  -0.882 16.887  0.957  0.822  0.342  0.019 0.004 0.001 0.012  4 4 2 2     
   990   2.922 -14.926 14.450  0.889  0.756  0.328  0.001 0.010 0.002 0.009  2 2 2 1     
   991   2.941  17.316 16.669  0.949  0.794  0.468  0.010 0.057 0.010 0.035  2 2 2 1     
   992   2.975 -14.779 15.874  1.115  0.986  0.859  0.005 0.005 0.005 0.034  2 2 2 1     
   993   3.088  -2.658  9.936  0.183  0.123  0.132  0.033 0.006 0.006 0.002  2 2 2 2   28 0.99              2.1 0.0 A1V      -60 1013 E002 D60  
   994   3.129   8.115 16.894  1.758  1.450  1.227  0.003 0.004 0.016 0.152  2 2 1 1     
   995   3.147   1.842 16.499  1.862  1.450  1.238  0.098 0.003 0.003 0.085  4 4 3 1            10 X
   996   3.252   0.109 13.576  0.817  0.677  0.160  0.006 0.004 0.003 0.001  4 4 4 4  171                                    E057
   997   3.306   8.882 14.234  1.214  1.075  0.717  0.002 0.008 0.002 0.012  2 2 2 1     
   998   3.317  15.230 12.078  0.783  0.678  0.178  0.005 0.009 0.010 0.008  2 2 2 2  221
   999   3.328  -3.170 15.904  0.833  0.642  0.060  0.002 0.007 0.004 0.017  2 2 2 1  138                                    E003
  1000   3.383  -7.870 14.005  0.928  0.800  0.382  0.004 0.012 0.004 0.008  2 2 2 1 1662
  1001   3.410   0.438 13.789  0.900  0.791  0.291  0.008 0.008 0.003 0.002  4 4 4 4  172                                    E058
  1002   3.501  -0.020 16.490  0.670  0.549  0.055  0.001 0.001 0.003 0.036  4 4 4 2     
  1003   3.505  14.936 16.010  1.174  1.108  1.065  0.008 0.014 0.010 0.044  2 2 2 1     
  1004   3.511 -10.051 13.481  0.825  0.731  0.270  0.000 0.001 0.005 0.005  2 2 2 2 1623
  1005   3.572   4.372 14.465  0.799  0.635  0.090  0.002 0.014 0.011 0.015  2 2 2 1  175                                    E066
  1006   3.583  -9.118 10.832  0.351  0.265  0.190  0.009 0.012 0.012 0.009  1 1 1 1   32 0.99
  1007   3.614   6.032 15.812  0.904  0.771  0.136  0.000 0.003 0.008 0.017  2 2 2 1     
  1008   3.622   1.557 15.383  1.085  0.906  0.382  0.017 0.001 0.002 0.021  4 4 4 2     
  1009   3.625  10.510 16.876  0.983  0.791  0.154  0.004 0.030 0.026 0.046  2 2 2 1     
  1010   3.646  14.726 11.962  0.682  0.524  0.030  0.008 0.009 0.010 0.006  2 2 2 2  222      221 +                         JTP138
  1011   3.719  14.247 16.469  1.010  0.865  0.272  0.054 0.067 0.059 0.044  1 1 1 1     
  1012   3.763   9.401 15.015  0.796  0.651  0.121  0.003 0.008 0.003 0.010  2 2 2 1     
  1013   3.766  -8.437 14.558  0.873  0.693  0.135  0.007 0.010 0.007 0.007  2 2 2 1     
  1014   3.784  -9.557 16.868  0.895  0.689  0.130  0.006 0.008 0.012 0.034  2 2 1 1     
  1015   3.812   0.479  9.177  0.067  0.004 -0.177  0.043 0.010 0.006 0.005  2 2 2 2   26 0.99   8 +        2.0 0.0 A0p      HD66295 E059 D62 V422 Car JTP139
  1016   3.822   3.369 12.677  0.731  0.572  0.037  0.183 0.014 0.010 0.010  4 4 4 4   73        7 X                         E064
  1017   3.849   2.679 14.660  1.085  0.950  0.585  0.144 0.015 0.007 0.008  4 4 4 2  174        6 X                         E063
  1018   3.923   3.974 12.199  0.767  0.617  0.066  0.238 0.029 0.008 0.004  4 4 4 4   74        5 +                         E065 JTP140
  1019   3.929  -8.942 16.827  1.312  1.104  0.780  0.008 0.047 0.013 0.094  2 2 1 1     
  1020   3.964  -0.894 16.116  0.974  0.838  0.413  0.004 0.013 0.001 0.001  4 4 4 2     
  1021   3.996  -8.576 15.951  1.196  1.111  1.058  0.001 0.019 0.002 0.047  2 2 2 1     
  1022   4.014  12.710 15.377  0.772  0.609  0.055  0.009 0.009 0.009 0.010  2 2 2 1     
  1023   4.039   2.145 14.454  0.899  0.784  0.299  0.129 0.009 0.003 0.004  4 4 4 2 1087
  1024   4.046  17.063 11.810  0.627  0.489 -0.001  0.017 0.018 0.031 0.031  1 1 1 1 1929
  1025   4.055   1.886 10.032  0.700  0.562  0.118  0.117 0.011 0.008 0.010  2 2 2 2   25 0.00   4 +                         -60 1016 E062 JTP141
  1026   4.058  10.913 15.859  0.735  0.567  0.017  0.004 0.006 0.006 0.012  2 2 2 1     
  1027   4.104   9.316 16.088  0.948  0.755  0.149  0.006 0.013 0.006 0.018  2 2 2 1     
  1028   4.112  10.850 15.020  0.750  0.571  0.032  0.001 0.003 0.006 0.011  2 2 2 1     
  1029   4.119  -3.060 15.699  1.050  0.987  0.777  0.009 0.021 0.015 0.033  2 2 2 1     
  1030   4.165 -10.882 16.542  2.210  1.477  0.000  0.008 0.008 0.016 0.000  2 2 1 0     
  1031   4.239   3.829 15.820  0.724  0.555  0.115  0.162 0.014 0.015 0.021  4 4 4 2     
  1032   4.255 -12.516 14.029  0.760  0.560  0.022  0.000 0.008 0.001 0.008  2 2 2 2 1659
  1033   4.326  -1.879 16.669  1.260  1.139  1.016  0.005 0.009 0.003 0.037  4 4 2 2     
  1034   4.342   8.604 13.220  0.787  0.689  0.157  0.001 0.004 0.003 0.008  2 2 2 2 1815
  1035   4.376  -9.773 13.821  1.022  0.771  0.062  0.002 0.006 0.003 0.010  2 2 2 2 1625
  1036   4.395   0.840 15.051  1.150  1.033  0.787  0.033 0.003 0.005 0.013  4 4 4 2  173                                    E060
  1037   4.485 -11.500 15.972  0.801  0.641  0.083  0.008 0.016 0.014 0.025  2 2 2 1     
  1038   4.541  12.778 14.412  0.659  0.519  0.014  0.001 0.004 0.006 0.007  2 2 2 2     
  1039   4.564  -2.594 14.613  0.898  0.740  0.267  0.009 0.005 0.001 0.001  4 4 4 2  137                                    E001
  1040   4.566   1.628  9.854  0.109  0.045  0.045  0.115 0.010 0.009 0.010  2 2 2 2   24 0.99   3 +        2.0 0.0 A0p      HD66318 E061 JTP143
  1041   4.599   8.661 13.086  1.327  1.323  1.374  0.007 0.008 0.008 0.011  2 2 2 1 1816
  1042   4.689 -15.250 14.184  1.077  0.969  0.810  0.001 0.009 0.006 0.015  2 2 2 1 1658
  1043   4.728  -9.443 16.672  0.904  0.704  0.083  0.020 0.023 0.021 0.029  2 2 1 1     
  1044   4.838 -14.752 16.317  1.168  1.024  0.809  0.005 0.006 0.010 0.057  2 2 1 1     
  1045   4.846  15.119 15.826  0.975  0.831  0.345  0.002 0.021 0.004 0.026  2 2 2 1     
  1046   4.876  -6.040 14.324  0.705  0.516  0.075  0.012 0.013 0.013 0.008  2 2 2 1 1716
  1047   4.903 -15.943 14.634  0.928  0.694  0.137  0.008 0.008 0.009 0.014  2 2 2 1 1657
  1048   4.987  -0.450 16.405  0.908  0.793  0.303  0.008 0.012 0.002 0.035  4 4 3 2     
  1049   5.067  10.462 16.920  1.155  1.049  0.621  0.001 0.013 0.011 0.057  2 2 1 1     
  1050   5.103  -0.181 16.290  0.885  0.682  0.086  0.006 0.017 0.015 0.025  2 2 2 1     
  1051   5.135   0.698 13.945  1.048  0.835  0.318  0.005 0.018 0.006 0.010  2 2 2 1  223      148 +                         JTP144
  1052   5.174   4.407 15.730  1.360  1.201  1.041  0.001 0.007 0.006 0.061  2 2 2 1     
  1053   5.358  17.034 16.949  0.923  0.714  0.180  0.001 0.010 0.008 0.027  2 2 2 1     
  1054   5.376   4.141 14.311  1.013  0.916  0.552  0.003 0.005 0.005 0.010  2 2 2 1     
  1055   5.393   6.478 13.753  0.855  0.732  0.202  0.011 0.011 0.011 0.005  2 2 2 2 1878
  1056   5.449   5.344 15.052  0.906  0.737  0.167  0.001 0.001 0.002 0.008  2 2 2 1     
  1057   5.589   4.800 15.844  1.401  1.235  1.140  0.009 0.012 0.009 0.049  2 2 2 1                
  1058   5.649  -2.810 16.786  0.839  0.587  0.116  0.005 0.016 0.021 0.034  2 2 2 1     
  1059   5.674   4.921 12.910  0.959  0.812  0.294  0.011 0.011 0.012 0.007  2 2 2 2 1877        2 +                         JTP147
  1060   5.719  14.764 16.352  0.000  0.907  0.546  0.004 0.000 0.009 0.038  2 0 2 1     
  1061   5.965  11.647 14.595  1.065  0.943  0.505  0.002 0.013 0.003 0.010  2 2 2 1     
  1062   6.001   7.250 15.227  0.986  0.903  0.592  0.010 0.010 0.010 0.044  2 2 2 1     
  1063   6.049   5.145 16.893  1.004  0.869  0.381  0.024 0.029 0.026 0.045  2 2 1 1     
  1064   6.056   0.155 16.315  0.950  0.794  0.284  0.007 0.009 0.009 0.034  2 2 2 1     
  1065   6.075   4.315 15.113  0.845  0.680  0.107  0.004 0.007 0.009 0.012  2 2 2 1     
  1066   6.103   4.539 15.165  0.925  0.795  0.278  0.001 0.003 0.002 0.010  2 2 2 1     
  1067   6.115   6.930 14.818  1.222  1.013  0.605  0.002 0.007 0.002 0.016  2 2 2 1 1879      222 +                         JTP148
  1068   6.127  14.331 15.379  0.000  0.738  0.244  0.091 0.000 0.092 0.024  2 0 2 1     
  1069   6.195  14.363 16.742  0.000  0.770  0.243  0.051 0.000 0.057 0.040  1 0 1 1     
  1070   6.230  13.798 16.531  0.000  0.824  0.264  0.014 0.000 0.017 0.039  1 0 1 1     
  1071   6.288  13.939 15.369  0.000  0.689  0.133  0.011 0.000 0.013 0.014  2 0 2 1     
  1072   6.310  -0.652 16.306  0.819  0.635  0.044  0.008 0.028 0.013 0.023  2 2 2 1     
  1073   6.365   3.448 15.162  1.205  1.040  0.798  0.022 0.023 0.031 0.028  2 2 2 1     
  1074   6.378  -1.017 16.318  1.584  1.325  1.286  0.018 0.018 0.021 0.065  2 2 2 1     
  1075   6.393  12.585 14.288  0.776  0.658  0.134  0.003 0.013 0.004 0.008  2 2 2 1     
  1076   6.498  12.838 15.456  0.760  0.584  0.072  0.005 0.007 0.005 0.016  2 2 2 1     
  1077   6.558  -2.362 14.228  1.400  1.386  1.644  0.004 0.004 0.009 0.027  2 2 2 1     
  1078   6.559  14.400 15.174  0.777  0.571  0.091  0.000 0.005 0.001 0.009  2 2 2 1     
  1079   6.579   3.202 14.941  0.825  0.688  0.151  0.000 0.003 0.010 0.014  2 2 2 1     
  1080   6.637   9.135  9.611  0.243  0.242  0.147  0.022 0.025 0.027 0.017  1 1 1 1   22 0.99              2.2 0.0 A2V      -60 1019 D65       
  1081   6.649  15.062 15.881  0.791  0.671  0.124  0.001 0.004 0.004 0.016  2 2 2 1     
  1082   6.712  11.302 16.067  0.935  0.799  0.251  0.001 0.013 0.003 0.018  2 2 2 1     
  1083   6.730   5.412 16.398  0.914  0.813  0.217  0.012 0.016 0.014 0.031  2 2 2 1     
  1084   6.754  -0.727 16.999  0.930  0.727  0.089  0.005 0.027 0.026 0.044  2 2 2 1     
  1085   6.836  16.027 16.807  0.885  0.678  0.063  0.016 0.018 0.016 0.029  2 2 2 1     
  1086   6.937   7.418 16.376  1.115  0.998  0.616  0.004 0.011 0.006 0.046  2 2 2 1     
  1087   6.973  12.008 15.462  1.205  1.082  0.830  0.002 0.015 0.002 0.030  2 2 2 1     
  1088   7.003   0.067 12.481  0.822  0.696  0.170  0.003 0.005 0.003 0.005  2 2 2 2 1723
  1089   7.086  13.253 13.400  0.793  0.620  0.025  0.004 0.006 0.004 0.003  2 2 2 2 1824
  1090   7.089  17.435 16.983  1.199  1.008  0.788  0.001 0.009 0.011 0.091  2 2 1 1     
  1091   7.105   4.141 16.464  0.892  0.777  0.176  0.005 0.020 0.015 0.032  2 2 2 1     
  1092   7.135  16.974 14.338  1.280  1.115  0.942  0.005 0.005 0.008 0.016  2 2 2 1     
  1093   7.271  12.297 15.480  0.855  0.714  0.098  0.004 0.007 0.004 0.010  2 2 2 1     
  1094   7.354   5.878 14.627  1.181  0.994  0.671  0.007 0.014 0.008 0.018  2 2 2 1           223 +                         JTP149
  1095   7.370   5.200 14.652  1.062  0.970  0.645  0.008 0.009 0.010 0.017  2 2 2 1     
  1096   7.398  16.939 13.730  0.753  0.562  0.017  0.001 0.001 0.005 0.013  2 2 2 2 1976
  1097   7.465   2.511 15.944  1.092  0.975  0.682  0.001 0.010 0.005 0.026  2 2 2 1     
  1098   7.516   1.947 15.869  0.864  0.751  0.228  0.006 0.009 0.007 0.015  2 2 2 1           224 +                         JTP173=Mic81
  1099   7.664   8.184 12.613  0.745  0.610  0.058  0.007 0.008 0.010 0.007  2 2 2 2 1818
  1100   7.705   8.086 16.186  0.902  0.790  0.271  0.000 0.004 0.026 0.033  2 2 2 1     
  1101   7.710  17.105 15.632  1.733  1.399  1.228  0.001 0.004 0.005 0.043  2 2 2 1     
  1102   7.712  16.620 14.586  1.111  0.973  0.661  0.002 0.003 0.005 0.014  2 2 2 1     
  1103   7.714  -0.435 15.442  0.960  0.858  0.482  0.003 0.003 0.006 0.020  2 2 2 1     
  1104   7.858   8.493 16.075  0.860  0.717  0.155  0.010 0.011 0.012 0.017  2 2 2 1     
  1105   8.004  12.071 16.966  0.815  0.651  0.015  0.005 0.014 0.013 0.030  2 2 1 1     
  1106   8.027   7.481 10.804  0.407  0.318  0.149  0.019 0.024 0.022 0.015  1 1 1 1   67 0.99 225 +        2.7 0.0 A7V      -60 1021 D66 JTP150
  1107   8.054   1.462 15.161  1.019  0.920  0.559  0.000 0.009 0.002 0.018  2 2 2 1     
  1108   8.105  -0.028 13.406  0.860  0.743  0.226  0.036 0.042 0.049 0.041  1 1 1 1 1724B     151 R                         0.99 JTP151
  1109   8.128  -0.023 11.829  0.734  0.569  0.073  0.020 0.024 0.024 0.015  1 1 1 1 1724A0.99 151 R                         JTP151
  1110   8.167  14.419 16.093  0.887  0.740  0.180  0.004 0.010 0.009 0.021  2 2 2 1     
  1111   8.203  11.519 16.041  0.953  0.791  0.186  0.012 0.013 0.012 0.022  2 2 2 1     
  1112   8.241  -1.335 16.176  1.015  0.848  0.441  0.001 0.012 0.002 0.028  2 2 2 1     
  1113   8.326  12.276 16.650  1.078  0.901  0.323  0.005 0.005 0.019 0.036  2 2 2 1                
  1114   8.391   4.275 15.684  0.941  0.840  0.372  0.000 0.010 0.004 0.022  2 2 2 1     
  1115   8.525  -1.688 16.404  1.170  1.004  0.592  0.004 0.013 0.015 0.041  2 2 2 1     
  1116   8.582  12.940 15.388  1.215  1.074  0.717  0.000 0.016 0.017 0.026  2 2 2 1     
  1117   8.599   9.312 14.356  1.093  0.924  0.520  0.003 0.012 0.003 0.011  2 2 2 1 1820
  1118   8.651   7.565 16.077  1.076  0.987  0.637  0.008 0.014 0.021 0.039  2 2 2 1     
  1119   8.742  15.135 16.962  1.121  0.930  0.536  0.002 0.003 0.010 0.056  2 2 1 1     
  1120   8.871  12.736 13.619  0.825  0.701  0.147  0.002 0.006 0.003 0.002  2 2 2 2 1825
  1121   8.874  -0.962 15.875  0.958  0.795  0.260  0.001 0.004 0.005 0.021  2 2 2 1     
  1122   8.887   4.680 15.959  1.038  0.882  0.382  0.010 0.011 0.026 0.031  2 2 2 1     
  1123   8.908  12.526 12.923  0.807  0.686  0.143  0.002 0.004 0.004 0.011  2 2 2 2 1826
  1124   8.953  12.044 11.765  0.641  0.484  0.066  0.004 0.005 0.011 0.010  2 2 2 2 1823
  1125   8.984   8.053 16.997  0.865  0.627 -0.016  0.004 0.028 0.019 0.040  2 2 2 1     
  1126   9.000   2.908  9.239  0.113  0.086  0.127  0.017 0.020 0.018 0.007  1 1 1 1   63 0.00              2.2 0.0 A2V      HD66442 S6030 D68    
  1127   9.007   3.114 10.076  0.494  0.397  0.034  0.009 0.019 0.013 0.013  1 1 1 1   64 0.00 226 +                         S6030 D69 JTP154
  1128   9.008  -2.154 16.005  0.920  0.746  0.184  0.005 0.005 0.009 0.024  2 2 2 1     
  1129   9.058   1.686 16.306  1.545  1.371  1.249  0.003 0.006 0.019 0.081  2 2 2 1     
  1130   9.070   5.401 14.762  0.869  0.719  0.122  0.010 0.014 0.012 0.012  2 2 2 1     
  1131   9.097  14.536 16.383  0.915  0.719  0.162  0.008 0.019 0.010 0.019  2 2 2 1     
  1132   9.103   6.112 16.293  1.129  0.957  0.323  0.006 0.020 0.007 0.038  2 2 2 1     
  1133   9.147   4.122 12.050  0.656  0.528  0.026  0.015 0.016 0.015 0.011  1 1 1 2 1875
  1134   9.149   5.655 16.979  0.894  0.775  0.224  0.007 0.048 0.013 0.053  2 2 1 1     
  1135   9.166   6.483 14.557  1.008  0.854  0.291  0.005 0.006 0.006 0.012  2 2 2 1 1871
  1136   9.203   0.012 16.157  1.077  1.008  0.733  0.002 0.002 0.007 0.038  2 2 2 1     
  1137   9.206  15.907 15.057  1.195  1.065  0.881  0.000 0.002 0.009 0.023  2 2 2 1     
  1138   9.265   1.685 16.451  1.041  0.878  0.458  0.009 0.012 0.009 0.033  2 2 2 1     
  1139   9.289  17.149 16.695  1.452  1.251  1.183  0.000 0.014 0.009 0.093  2 2 1 1     
  1140   9.331   1.011 15.772  1.212  1.072  0.684  0.000 0.006 0.017 0.032  2 2 2 1     
  1141   9.340   6.893 14.461  1.185  1.073  0.766  0.009 0.012 0.013 0.016  2 2 2 1     
  1142   9.348  14.149 14.561  1.075  0.941  0.634  0.003 0.012 0.004 0.012  2 2 2 1     
  1143   9.427  13.827 15.418  1.167  1.015  0.723  0.001 0.019 0.005 0.027  2 2 2 1     
  1144   9.488   8.475 13.209  0.833  0.943  0.000  0.042 0.053 0.064 0.000  1 1 1 0   66B                                   -60 1025B S6024 D70      
  1145   9.511   8.454 10.259  0.252  0.135  0.125  0.014 0.019 0.019 0.021  1 1 1 1   66A0.99              2.1 0.0 A1V      -60 1025A S6024 D70
  1146   9.522   4.928 16.333  1.206  1.127  0.970  0.003 0.006 0.014 0.058  2 2 2 1     
  1147   9.578  -2.082 16.983  1.811  1.456  1.321  0.001 0.016 0.020 0.149  2 2 1 1     
  1148   9.595  17.285 16.028  0.903  0.690  0.125  0.003 0.007 0.003 0.020  2 2 2 1     
  1149   9.683   2.986 16.352  0.957  0.766  0.146  0.006 0.006 0.008 0.022  2 2 2 1     
  1150   9.754  15.852 13.353  0.843  0.710  0.171  0.002 0.008 0.004 0.003  2 2 2 2 1830
  1151   9.774  11.289 16.402  0.871  0.699  0.082  0.010 0.011 0.013 0.024  2 2 2 1     
  1152   9.835  12.031 16.909  0.834  0.687  0.043  0.022 0.026 0.024 0.033  2 2 1 1     
  1153   9.843   1.023 16.194  1.198  1.136  1.161  0.003 0.016 0.018 0.065  2 2 2 1     
  1154   9.873   9.016 15.305  0.922  0.765  0.219  0.001 0.021 0.010 0.019  2 2 2 1     
  1155   9.955   0.905 16.963  1.802  1.482  1.114  0.007 0.022 0.016 0.096  2 2 1 1     
  1156   9.965   3.693 14.081  0.641  0.483  0.069  0.008 0.009 0.008 0.024  2 2 2 2  262                                    AR285
  1157  10.029   6.550 15.548  1.279  1.193  0.906  0.004 0.004 0.006 0.030  2 2 2 1     
  1158  10.031   6.015 11.592  0.894  0.696  0.179  0.017 0.024 0.020 0.010  1 1 1 2 1872
  1159  10.069   1.262 15.310  0.813  0.637  0.083  0.001 0.009 0.011 0.018  2 2 2 1     
  1160  10.160   7.678 15.922  1.444  1.250  1.244  0.004 0.014 0.013 0.068  2 2 2 1     
  1161  10.172   4.511 14.671  0.683  0.561  0.093  0.009 0.009 0.010 0.012  2 2 2 1 1873
  1162  10.246   6.509 15.128  0.765  0.609  0.039  0.003 0.010 0.005 0.010  2 2 2 1     
  1163  10.323   4.187 12.421  0.747  0.590  0.060  0.002 0.002 0.009 0.009  2 2 2 2 1874      156 R                         JTP156
  1164  10.380   5.866 16.046  0.882  0.730  0.108  0.001 0.023 0.007 0.016  2 2 2 1     
  1165  10.467  13.865 16.993  1.010  0.847  0.461  0.011 0.012 0.016 0.050  2 2 1 1     
  1166  10.493   6.972 16.119  0.762  0.617  0.119  0.006 0.010 0.009 0.025  2 2 2 1     
  1167  10.557   3.191 16.295  1.591  1.285  0.905  0.000 0.005 0.010 0.064  2 2 1 1     
  1168  10.608  15.341 16.185  0.941  0.763  0.221  0.009 0.037 0.010 0.023  2 2 2 1     
  1169  10.624  -2.002 13.661  0.962  0.857  0.544  0.003 0.003 0.017 0.021  2 2 2 2 1725
  1170  10.647   9.785 12.144  1.546  1.437  1.615  0.013 0.017 0.014 0.008  1 1 1 1 1822
  1171  10.667   4.388 16.343  0.905  0.762  0.225  0.008 0.008 0.014 0.029  2 2 2 1     
  1172  10.773   5.496 15.385  0.975  0.856  0.441  0.003 0.014 0.008 0.021  2 2 2 1     
  1173  10.800  -1.023 16.277  1.587  1.276  1.027  0.016 0.017 0.017 0.078  2 2 2 1           157 R                         JTP157
  1174  10.852   8.177 16.973  0.846  0.643  0.105  0.006 0.031 0.015 0.036  2 2 2 1     
  1175  10.889  12.756 16.819  1.063  0.888  0.443  0.004 0.004 0.024 0.045  2 2 2 1     
  1176  10.908  13.198 15.205  1.209  1.105  0.894  0.003 0.018 0.005 0.024  2 2 2 1     
  1177  10.972  15.346 16.724  0.959  0.769  0.144  0.006 0.006 0.009 0.032  2 2 2 1     
  1178  11.013  11.238 16.830  0.944  0.723  0.115  0.016 0.017 0.017 0.026  2 2 2 1     
  1179  11.021   7.454 13.809  0.792  0.659  0.137  0.004 0.004 0.005 0.003  2 2 2 2 1869
  1180  11.050  15.678 14.667  0.804  0.569  0.012  0.004 0.017 0.006 0.011  2 2 2 1     
  1181  11.080   6.817 13.566  1.053  0.917  0.498  0.003 0.004 0.003 0.008  2 2 2 2 1870
  1182  11.111  13.063 14.425  0.957  0.822  0.306  0.000 0.004 0.005 0.010  2 2 2 1     
  1183  11.142   0.236 11.087  0.463  0.337  0.109  0.016 0.026 0.018 0.012  1 1 1 1   62                                    -60 1027
  1184  11.317   9.771 15.211  0.812  0.615  0.077  0.011 0.012 0.011 0.011  2 2 2 1     
  1185  11.414  15.597 15.401  1.002  0.823  0.404  0.003 0.007 0.013 0.020  2 2 2 1     
  1186  11.487  14.632 16.437  0.992  0.792  0.279  0.001 0.030 0.011 0.029  2 2 2 1     
  1187  11.501  11.606 16.013  1.099  0.894  0.457  0.002 0.003 0.005 0.023  2 2 2 1     
  1188  11.505   7.380 12.869  0.800  0.660  0.126  0.001 0.001 0.007 0.011  2 2 2 2 1868
  1189  11.723  11.255 10.657  1.958  1.648  1.995  0.009 0.017 0.010 0.009  1 1 1 2 1827
  1190  11.744   8.451 14.465  1.248  0.999  0.602  0.005 0.013 0.009 0.017  2 2 2 1           159 R                         JTP159
  1191  11.790  15.736 16.467  1.004  0.780  0.205  0.003 0.010 0.011 0.034  2 2 2 1     
  1192  11.795   4.206 16.317  0.944  0.778  0.320  0.007 0.007 0.011 0.026  2 2 2 1     
  1193  11.902   6.472 16.839  1.767  1.416  1.135  0.010 0.010 0.017 0.102  2 2 1 1     
  1194  12.004  -0.676 16.304  0.882  0.706  0.201  0.006 0.027 0.006 0.019  2 2 2 1     
  1195  12.166  16.102 16.136  0.938  0.730  0.273  0.009 0.017 0.011 0.016  2 2 2 1     
  1196  12.180  16.866 16.344  0.917  0.668  0.157  0.011 0.028 0.016 0.024  2 2 2 1     
  1197  12.182   1.475 14.089  0.738  0.566  0.074  0.000 0.001 0.005 0.009  2 2 2 2 1727
  1198  12.326  -0.854 16.619  0.928  0.681  0.091  0.001 0.006 0.002 0.028  2 2 2 1     
  1199  12.370  13.392 12.957  0.691  0.512  0.130  0.010 0.011 0.011 0.009  2 2 2 2 1829
  1200  12.392   2.877 15.983  1.030  0.955  0.672  0.011 0.016 0.015 0.031  2 2 2 1     
  1201  12.407   7.881 16.941  0.921  0.735  0.231  0.034 0.035 0.036 0.034  2 2 2 1     
  1202  12.435  12.927 10.752  0.354  0.272  0.170  0.017 0.023 0.019 0.009  1 1 1 1 1828                                    -60 1028
  1203  12.447   6.409 14.526  1.266  1.212  1.260  0.011 0.015 0.017 0.025  2 2 2 1     
  1204  12.470   5.460 16.659  0.938  0.832  0.399  0.019 0.019 0.019 0.035  2 2 2 1     
  1205  12.523  14.132 15.674  0.905  0.724  0.144  0.005 0.019 0.005 0.015  2 2 2 1     
  1206  12.600  14.175 16.954  1.076  0.880  0.632  0.000 0.053 0.010 0.052  2 1 1 1     
  1207  12.622  15.090 16.120  0.945  0.759  0.275  0.010 0.017 0.019 0.030  2 2 2 1     
  1208  12.626   2.664 16.983  0.758  0.518 -0.001  0.007 0.013 0.012 0.037  2 2 1 1     
  1209  12.729   1.655 15.369  0.858  0.722  0.219  0.010 0.020 0.010 0.015  2 2 2 1     
  1210  12.753   1.875 14.441  1.336  1.253  1.276  0.003 0.003 0.006 0.018  2 2 2 1     
  1211  12.763   7.062 12.313  0.813  0.661  0.128  0.003 0.009 0.004 0.018  2 2 2 2 1867
  1212  12.771   6.505  9.888  0.082  0.106  0.034  0.021 0.024 0.024 0.013  1 1 1 1   65                   2.0 0.0 A0V      -60 1029
