RA_ICRS          DE_ICRS          Source               Gmag        BP-RP      PMemb Cluster
118.79095517423  -60.54150974668  5290930496383923840  17.422390   2.269215   0.5  NGC_2516         
117.96477020736  -60.15880628812  5291009523782112640  10.293779   0.251536   0.7  NGC_2516         
117.68372061687  -60.55014251026  5290965470299554816  16.481468   1.979413   0.6  NGC_2516         
118.90632250799  -60.52545873182  5290930393304743808  17.594973   2.406935   0.6  NGC_2516         
118.51525071933  -60.77615259783  5290920428980892544  17.478897   2.493992   0.7  NGC_2516         
118.14615503667  -60.03078043077  5291012032043116288  15.533332   1.644457   0.4  NGC_2516         
118.47540623565  -60.54475511977  5290926888611315584  16.521322   2.027219   0.7  NGC_2516         
118.07000551780  -60.54721585532  5290918573554531584  11.259508   0.581256   1.0  NGC_2516         
117.96557603945  -60.55209479391  5290919295109011712  14.083984   1.151170   0.4  NGC_2516         
118.35635621793  -60.43197514373  5290943072048101376  10.451677   0.313754   0.3  NGC_2516         
118.48740002451  -60.80116942782  5290920325901674240  12.835628   0.918023   0.1  NGC_2516         
118.55077423324  -60.55931343664  5290928022482693120  15.454462   1.599719   0.8  NGC_2516         
118.72109435894  -60.42983482355  5290934993212809216  17.966091   2.557999   0.5  NGC_2516         
118.71507656825  -60.42506233099  5290934997509679232  16.127657   1.856801   0.9  NGC_2516         
118.88093388658  -60.42290698324  5290934443456996992  17.903374   2.509975   0.6  NGC_2516         
118.49248387571  -60.41951334886  5290941628939128320  16.454868   1.994221   0.9  NGC_2516         
118.54361226923  -59.97194275520  5291007457901543296  17.909264   2.711931   0.2  NGC_2516         
119.07324623514  -60.29676082342  5290937505770739456  11.804156   0.703629   0.2  NGC_2516         
118.65573915339  -60.00480296549  5291006293966968320  15.663883   1.674984   0.6  NGC_2516         
118.71725686169  -60.31779687802  5290948427870649600  17.783882   2.257229   0.4  NGC_2516         
117.90316860367  -60.23267348824  5290985059648348800  15.944551   1.771066   0.7  NGC_2516         
118.39174325553  -60.51899394845  5290938845800257920  16.444940   1.987340   0.9  NGC_2516         
118.79786587696  -60.47707150501  5290933829278574208  12.045277   0.896680   0.8  NGC_2516         
118.00026430448  -60.13156244986  5291010004818471680  13.130749   0.981868   0.7  NGC_2516         
117.47640685182  -60.71539639606  5290956266187967232  10.907421   0.507646   0.6  NGC_2516         
117.68601364869  -60.48160080747  5290968910571178496  15.768250   1.735640   0.1  NGC_2516         
118.45925556720  -60.52148264612  5290938708361319424  15.613935   1.912382   0.5  NGC_2516         
118.77127689742  -60.57760914395  5290924380350473088  15.639210   1.663341   0.8  NGC_2516         
118.24388618955  -60.33855767820  5290991553638944896  14.563578   1.305472   0.7  NGC_2516         
117.97263050467  -60.63391963890  5290916615049391616  16.796358   2.363579   0.6  NGC_2516         
118.51266420298  -60.77729091557  5290920428978294784  17.421198  99.999999   0.5  NGC_2516         
119.02007429823  -60.24265031447  5290949669118299776   8.848627   0.041336   0.9  NGC_2516         
118.49959668669  -60.45397134887  5290941354061209344  15.525596   1.624906   0.3  NGC_2516         
118.40990008408  -60.40271587797  5290944583876613504  15.433969   1.712314   0.1  NGC_2516         
119.19190680310  -60.40359453677  5290932386169704320  16.695633   2.096429   0.4  NGC_2516         
118.87018793916  -60.26664208924  5290950047075198080  14.983701   1.406887   0.7  NGC_2516         
118.64465625231  -60.53243697675  5290927816324296960  14.437112   1.286010   0.8  NGC_2516         
118.51928889685  -60.46455184548  5290940598146966144  16.864931   2.155969   0.6  NGC_2516         
118.56599605955  -60.04197666731  5291004885217649280  16.560802   2.123352   0.1  NGC_2516         
118.23116993515  -60.23598757725  5290997291715292800  13.576065   1.079952   0.3  NGC_2516         
118.83699093315  -60.05180969180  5291002445676294016  13.491610   1.032253   0.7  NGC_2516         
117.79272631139  -60.25267015044  5290985364587849088  12.571767   1.001007   0.6  NGC_2516         
118.43586912901  -60.65147708574  5290925170624343040  15.679113   1.687463   0.4  NGC_2516         
118.19181270665  -60.66487919860  5290913900630098304  16.143145   1.859961   0.8  NGC_2516         
118.44750271766  -60.46398150226  5290941285341713664  15.677808   1.706274   0.8  NGC_2516         
118.48194333634  -59.98377244771  5291006019089017600  15.378940   1.587883   0.4  NGC_2516         
118.33759689971  -60.58666759302  5290938021166494464  15.769925   1.736106   1.0  NGC_2516         
118.60744091097  -60.15551422742  5291000349732384000  15.394992   1.592574   1.0  NGC_2516         
118.83760729770  -60.56718369397  5290930217209048320  17.434840   2.413511   0.3  NGC_2516         
118.80671125183  -60.34303340198  5290947362718726272  17.528831   2.684441   0.1  NGC_2516         
119.02904948020  -60.52876293491  5290929843549247232  14.820147   1.367449   0.9  NGC_2516         
119.01392485040  -60.52421327242  5290929877908984704  10.098889   0.267774   0.8  NGC_2516         
118.91479820621  -60.27371331201  5290949325520701696  17.110617   2.331020   0.3  NGC_2516         
119.13497839015  -60.40198965523  5290933073364457728  17.165016  99.999999   0.5  NGC_2516         
118.24436493052  -60.05316964730  5291011344848362880  10.329425   0.267936   0.2  NGC_2516         
118.60226642686  -60.33235320233  5290951112226981632  15.430389   1.576542   0.7  NGC_2516         
118.48787114179  -60.57962963701  5290926579371641728  17.602037   2.465744   0.4  NGC_2516         
118.99314722588  -60.32260981437  5290937059094104192  17.904062   2.536480   0.9  NGC_2516         
118.79903311572  -60.44047410776  5290934791351568384  13.945608   1.340054   0.5  NGC_2516         
117.81672372300  -60.37426025291  5290972002947699968  17.018698   2.266331   0.3  NGC_2516         
117.55145933376  -60.88404851202  5290904451701850496  15.364324   1.586659   0.3  NGC_2516         
119.13311338979  -60.46808812731  5290931561536172416  12.140182   0.769338   1.0  NGC_2516         
118.79679635805  -60.44262426797  5290934752694628480  16.333557   1.938868   0.7  NGC_2516         
118.22187494694  -60.59532138661  5290914759623592192  13.017739   0.910928   0.8  NGC_2516         
117.78690110910  -60.34671965803  5290972277826087424  17.709818   2.534853   0.3  NGC_2516         
119.20746303410  -60.45230192799  5290932008212774400  17.441143   2.366419   0.6  NGC_2516         
118.43516255133  -60.20860320472  5290994676078620800  17.750040   2.498232   0.2  NGC_2516         
119.00832245673  -60.25746098454  5290949566038905984   9.607982   0.110943   0.6  NGC_2516         
117.71757078159  -60.84514154177  5290905310695346944  15.448091   1.536807   0.4  NGC_2516         
118.90502078437  -60.46606732206  5290931149219012096  17.995584   2.492430   0.9  NGC_2516         
118.81970306529  -60.64569783067  5290923212119724288  17.107588   2.282938   0.3  NGC_2516         
118.77267654379  -60.60928788213  5290923452637893376  13.901900   1.181516   0.3  NGC_2516         
118.79080518127  -60.62332158528  5290923383918416384  16.418072   1.976435   0.6  NGC_2516         
118.82244990533  -60.64201044286  5290923212119724672  16.480293   2.012876   0.6  NGC_2516         
118.97026410311  -60.41473278211  5290935787783733504  15.211863   1.499133   0.8  NGC_2516         
118.39986270548  -60.09507337871  5291004232382547072  13.368656   0.990208   0.1  NGC_2516         
117.52928922546  -60.72503434516  5290909292126727424  17.879711   2.586985   0.3  NGC_2516         
118.94857807007  -60.39533407434  5290935993942166912  17.548060   2.666588   0.5  NGC_2516         
118.76495429935  -60.47918881501  5290933863638628096  15.676990   1.684711   0.8  NGC_2516         
118.95439459044  -60.39659001916  5290935993942419840  16.064905   1.821764   0.8  NGC_2516         
118.86431457815  -60.55842256459  5290929499951854208  16.916400   2.121685   0.8  NGC_2516         
118.88216578932  -60.57231157843  5290929431232377088  17.079647   2.173550   0.6  NGC_2516         
118.54746792674  -60.41097024352  5290941835097924736  16.911837   1.011009   0.3  NGC_2516         
118.39158186272  -60.05794853083  5291005297534450560  13.215236   0.969060   0.6  NGC_2516         
117.52144699490  -60.75516145008  5290909193345772672  17.430647   2.383610   0.3  NGC_2516         
118.04166356842  -60.74010996453  5290912113923645952  16.102425   1.847021   0.6  NGC_2516         
118.93363001655  -60.35928426412  5290936921655114496  17.551540   2.527779   0.4  NGC_2516         
118.85692578940  -60.60567922329  5290929190714205056  16.334688   2.241312   0.7  NGC_2516         
118.78931734122  -60.57632869642  5290924345991094400  12.481816   0.832136   0.9  NGC_2516         
118.86441369660  -60.31384831799  5290948981923282432  16.299930   1.962661   0.7  NGC_2516         
118.32494542695  -60.39564179829  5290944102840256768  11.415733   0.663035   0.4  NGC_2516         
118.91423798015  -60.52223127293  5290930771261870464  16.748808   2.411085   0.7  NGC_2516         
118.88476009853  -60.38588826005  5290935375466863104  13.301076   0.982482   1.0  NGC_2516         
118.57735327826  -60.69759174015  5290921253614620928  17.480598   2.484407   0.8  NGC_2516         
118.57823652348  -60.70630568612  5290921253614620416  15.531753   1.682679   0.8  NGC_2516         
118.06845150842  -60.54746682323  5290918642274007808  14.265592   1.063344   0.8  NGC_2516         
118.73770140603  -60.23360121352  5290952074299736704  12.118621   0.751236   0.9  NGC_2516         
118.53751875121  -60.71156024889  5290921975169123712   9.911950   0.224058   0.9  NGC_2516         
117.92336286066  -60.18161670061  5291009386343143040  16.979818   2.212138   0.5  NGC_2516         
118.52640497189  -60.73091826580  5290920841297756288  15.472689   1.612573   1.0  NGC_2516         
118.96187008527  -60.44143528937  5290931286657993344  16.564787   2.028544   0.6  NGC_2516         
118.26849468048  -60.24458159112  5290994302418060160  13.266841   0.987011   0.9  NGC_2516         
118.64338342237  -60.59595337021  5290924105472526208  15.140858   1.506510   0.7  NGC_2516         
118.68387010327  -60.26031075868  5290951936860757120  17.897356   2.644072   0.3  NGC_2516         
118.90114790904  -60.20497232397  5290950906068692992  14.251230   1.224253   0.6  NGC_2516         
118.60915787585  -60.32160973354  5290951112226990336  13.206911   0.963037   0.7  NGC_2516         
118.90356752266  -60.37968500197  5290935341107132800  11.495568   0.647960   0.8  NGC_2516         
117.89494578994  -60.41238973427  5290968085934209152  10.905127   0.439103   0.4  NGC_2516         
118.17263929340  -60.08899067956  5291010898171731968  16.996240   2.552196   0.6  NGC_2516         
118.00836947258  -60.25402964184  5290996295282817152  17.097122   2.119669   0.7  NGC_2516         
118.63076699846  -60.66420889350  5290923624436574336  17.555664   2.456560   0.7  NGC_2516         
118.49220854652  -60.31119554828  5290946198784376576  17.343771   2.679390   0.5  NGC_2516         
118.23093325355  -60.35891844944  5290991347480505600  12.507803   0.841605   0.3  NGC_2516         
118.66327238651  -60.69816309495  5290922593644422528  11.742320   0.734874   0.9  NGC_2516         
118.58566514086  -60.29326446376  5290951455824379264  13.635965   1.062879   0.3  NGC_2516         
118.32845592738  -60.22947567838  5290994439857036928  15.726350   1.710398   0.4  NGC_2516         
118.58596883545  -60.44134966477  5290940941744376064  14.921625   1.388363   0.6  NGC_2516         
118.84248694713  -60.13241011952  5290954960517841408  15.189136   1.486961   0.8  NGC_2516         
118.75593697023  -60.46400124209  5290934653912289536  16.533480   2.038265   0.4  NGC_2516         
118.75617614035  -59.84935536019  5291102123276830592  10.409375   0.260238   0.4  NGC_2516         
119.37860401603  -60.02939619459  5291046701018945792  16.076836   2.172504   0.5  NGC_2516         
119.27353703331  -59.76455983163  5291106383884588672  11.246650   0.557072   0.5  NGC_2516         
119.26348529547  -59.95901630417  5291050927266764288  17.335499   2.360002   0.8  NGC_2516         
119.26353214375  -60.13860990934  5291045670226703360  16.872541   2.159922   0.6  NGC_2516         
119.64245110006  -59.95213574764  5291054466319931392  15.398019   1.623706   0.3  NGC_2516         
120.05374230862  -59.86829673377  5291066217350595840  17.291628   2.678612   0.4  NGC_2516         
119.99504071869  -59.87961185316  5291066286070052352  16.411566   2.157725   0.7  NGC_2516         
119.12733983719  -60.17093400484  5291043917879994880  14.254346   1.194222   0.7  NGC_2516         
119.39702713738  -60.24868204903  5291029486789919104  15.437561   1.573740   0.6  NGC_2516         
119.39965175269  -60.22235417913  5291029658588623488  12.755130   0.849827   0.8  NGC_2516         
119.15581221843  -60.18304995160  5291044089678689408  14.193549   1.171338   0.7  NGC_2516         
120.16978906660  -59.88724051157  5291064396284484224  14.736047   1.359599   0.3  NGC_2516         
119.34807728267  -59.91869608182  5291056974580764928  17.344679   2.391792   0.4  NGC_2516         
119.75144061560  -60.15582636006  5291035426727395328  12.147237   0.912573   0.3  NGC_2516         
119.69235773708  -60.02099349085  5291041547058288896  14.591464   1.297720   0.9  NGC_2516         
119.08337226062  -59.79123397865  5291103463306757120  11.289586   0.672755   0.2  NGC_2516         
119.22196689478  -60.25666831524  5291031101698322304  13.097039   0.939271   0.3  NGC_2516         
119.27947503294  -60.28829811051  5291027871882168576  10.237113   0.227372   0.8  NGC_2516         
119.23514496337  -60.25850807610  5291031101697576064  17.581562   2.449160   0.8  NGC_2516         
119.17050753810  -60.22538854070  5291031823252080000  16.834496   2.121326   0.6  NGC_2516         
120.06660913859  -60.00714780665  5291061235188475520  14.575683   1.299124   0.6  NGC_2516         
119.16704795584  -60.24540013787  5291031582733905408  11.942831   0.835211   1.0  NGC_2516         
119.67141648100  -60.13875659723  5291036324377993088  14.521811   1.263561   0.8  NGC_2516         
119.23937225765  -60.29882809895  5291030448862535808  12.354486   0.799082   0.7  NGC_2516         
119.51229799506  -60.05282123284  5291040584985545344  15.712235   1.733505   1.0  NGC_2516         
118.98797817542  -60.11144253280  5291047968031896576  12.058554   0.754058   0.5  NGC_2516         
120.12618301358  -59.83866046065  5291067694819378048  15.169923   1.498321   0.7  NGC_2516         
119.58498880459  -60.23745264428  5291028868311052032  17.899858   2.560448   0.4  NGC_2516         
119.23334771535  -60.32840202287  5291027390845814912  14.091054   1.147502   1.0  NGC_2516         
120.07932710433  -59.89259328310  5291063120677146368  17.981460   2.592659   0.1  NGC_2516         
118.95567612361  -59.86414263839  5291101436082116352  14.654702   1.319340   0.5  NGC_2516         
119.61217936370  -60.21494735627  5291034949988402816  17.066563   2.498175   0.3  NGC_2516         
119.14239704895  -60.31735632438  5291030341486158592  17.620148   2.506939   0.6  NGC_2516         
119.17657531578  -60.03221706883  5291050136992718080  15.046481   1.454169   0.6  NGC_2516         
119.17557551981  -60.03164381876  5291050136992717952  15.941008   1.828636   0.3  NGC_2516         
119.02452370748  -60.05952940753  5291048384646003968  12.289329   0.787663   0.4  NGC_2516         
118.79293702052  -59.95414018447  5291100645808735872  17.545893   2.407358   0.5  NGC_2516         
119.10400980795  -60.07501399403  5291048453365494400  17.246365   2.323013   0.7  NGC_2516         
119.38969603973  -60.26897613178  5291029246271740032  16.276142   2.195911   0.5  NGC_2516         
119.50151861535  -60.16886393684  5291030208344498560  13.379913   0.978486   0.7  NGC_2516         
119.58748798560  -60.01077111578  5291041031662188288  15.859838   1.739502   0.6  NGC_2516         
119.36678230954  -60.07629389220  5291046323061797504  16.962637   2.166035   0.2  NGC_2516         
119.25403743603  -60.19601543928  5291032132489758208  11.298716   0.578474   0.9  NGC_2516         
119.37353244384  -60.18878903569  5291032888404680576  15.995235   1.808790   0.7  NGC_2516         
119.39598933407  -60.11637245648  5291034194074141568  14.822936   1.359804   0.8  NGC_2516         
119.65314123566  -60.03608363318  5291040103949259264  11.702247   0.678630   0.7  NGC_2516         
119.36725565575  -59.89532594401  5291057146379471104  17.131502   2.472846   0.2  NGC_2516         
119.90480063218  -59.85712405550  5291066762809524992  17.043820   2.182163   0.5  NGC_2516         
119.41804083082  -60.01315402742  5291052610893964416  17.096052   2.289858   0.2  NGC_2516         
119.32822384747  -60.25815620712  5291028043680884096  14.055460   1.214526   0.7  NGC_2516         
119.40781456963  -60.00823890355  5291052610893963264  16.487032   1.987666   0.9  NGC_2516         
119.95968511099  -59.96700996602  5291062472139045760   9.559278   0.144130   0.3  NGC_2516         
119.80516236336  -59.89524089457  5291043333764767232  17.769352   2.687338   0.2  NGC_2516         
119.31421518457  -60.26770367546  5291028009321137664  14.753752   1.378400   0.9  NGC_2516         
119.62697416832  -60.15777401269  5291035912061108992  13.123116   0.918684   0.8  NGC_2516         
119.39433047854  -60.20669969233  5291032613526130048  10.333562   0.279601   0.7  NGC_2516         
119.42483707630  -60.08790159348  5291034537671548544  16.654500   2.092177   0.5  NGC_2516         
