# 
# Jeffries file, cross-matched with Gaia EDR3
# 
ID,RAJ2000,DEJ2000,V,B-V,V-I,F1,F2,F3,F4,F5,_x,_y,RA_ICRS,DE_ICRS,Source,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP
1560,118.75844583333333,-60.708225000000006,19.035,99.999,2.677,0,1,0,1,1,-0.358664,0.054226,118.75857786301,-60.70815863549,5290734916457109504,2.542,0.0846,12.436,-3.607,0.124,11.901,0.12,17.850418,0.002969,2.669811,0.04934701306056933
1563,118.75983333333332,-61.17710833333333,18.338,99.999,2.355,0,1,0,1,0,-0.352795,-0.414678,118.75987845437,-61.17709589559,5290685958127645440,2.692,0.1094,11.537,-4.231,0.142,10.733,0.135,17.213226,0.003131,2.483856,0.015633535268773983
1597,118.76487083333333,-60.479222222222226,16.329,1.325,1.658,1,1,1,1,0,-0.358076,0.28322,118.76495295403,-60.47918718905,5290933863638628096,2.3744,0.0252,12.655,-4.638,0.035,11.774,0.03,15.652391,0.002969,1.670134,0.007885368349037348
1610,118.76637083333333,-61.09803055555556,15.931,1.283,1.657,1,1,1,1,1,-0.350471,-0.335626,118.7665145167,-61.09807541694,5290710662779452416,2.6617,0.2854,9.338,6.221,0.355,-6.964,0.392,15.43107,0.003631,1.710796,0.005246018871487216
1616,118.76756249999998,-60.63995277777778,10.458,0.198,0.228,1,1,1,1,0,-0.354986,0.122524,118.76763350326,-60.63990611845,5290923143401218432,2.4252,0.0202,11.929,-3.712,0.031,11.337,0.029,10.4343,0.002772,0.27621,0.004735002639914787
1636,118.77005416666665,-60.728855555555555,15.685,1.307,1.408,1,1,1,1,0,-0.35277,0.033604,118.7701609125,-60.72884491483,5290734645876428544,0.1373,0.0209,2.182,-0.919,0.031,1.979,0.03,15.259595,0.002768,1.548706,0.005368718748453862
1640,118.77086666666666,-60.991883333333334,15.997,1.254,1.601,1,1,1,1,0,-0.349517,-0.229365,118.77090545652,-60.99183222681,5290714957746593536,2.4066,0.0236,12.405,-4.699,0.031,11.48,0.03,15.603665,0.003094,1.740289,0.007931608474956388
1645,118.77118333333333,-60.57766388888889,16.009,1.328,1.521,1,1,1,1,0,-0.353883,0.184839,118.77127555311,-60.5776075603,5290924380350473088,2.4269,0.0238,12.32,-4.608,0.032,11.426,0.034,15.609859,0.003093,1.655737,0.009602668431222646
1657,118.7726,-60.60933888888889,14.151,0.924,1.063,1,1,1,1,1,-0.352849,0.153169,118.77267496674,-60.60928644977,5290923452637893376,2.2289,0.0275,11.819,-5.626,0.04,10.395,0.038,13.894157,0.002776,1.165842,0.004950116160253212
1677,118.77456666666666,-61.074872222222226,13.435,0.773,0.918,1,1,1,1,1,-0.346815,-0.312321,118.77460695796,-61.07481149648,5290713652076611200,2.4398,0.0094,12.302,-4.388,0.012,11.493,0.012,13.226875,0.002781,1.013493,0.004958133217250219
1679,118.77469166666667,-61.05625,20.109,99.999,3.033,0,1,0,1,1,-0.346909,-0.293869,118.77482905193,-61.05636055722,5290713720796088320,1.3223,0.1376,18.131,7.787,0.169,-16.373,0.175,18.665092,0.003144,2.727413,0.06320051269570524
1698,118.77760416666666,-60.41905833333333,21.356,99.999,3.318,0,1,0,1,0,-0.352466,0.343501,118.77766575703,-60.41897146021,5290935027572557568,2.7166,0.2541,12.921,-5.025,0.309,11.904,0.362,19.79938,0.004234,2.706821,0.10142600414587967
1699,118.77771249999999,-61.12041111111111,18.202,99.999,2.293,0,1,0,1,0,-0.344789,-0.357845,118.77776893634,-61.12035516732,5290686920200239744,2.4406,0.0561,11.981,-4.116,0.069,11.252,0.074,17.255568,0.002865,2.293192,0.013419918218826819
1719,118.77954166666666,-61.10993888888889,15.274,1.069,1.249,1,1,1,1,0,-0.34403,-0.347365,118.77957539564,-61.10988364453,5290710594059975552,0.4828,0.0174,10.293,-1.948,0.022,10.107,0.024,14.936416,0.002767,1.364447,0.005082979441233261
1720,118.78022499999999,-61.06363888888889,20.029,99.999,2.918,0,1,0,1,0,-0.344287,-0.301092,118.78008470684,-61.06361107418,5290713716497666816,2.1823,0.1315,15.571,-11.769,0.161,10.194,0.171,18.686764,0.003191,2.89695,0.05609068408390114
1733,118.78233333333333,-60.65935555555556,18.669,1.557,2.77,1,1,1,1,1,-0.347614,0.103233,118.78224314547,-60.65927680696,5290923074680767360,3.5457,0.0641,24.003,-16.395,0.099,17.532,0.087,17.419052,0.0029,2.682859,0.021156308869932864
1743,118.78423333333332,-60.666069444444446,14.895,1.14,1.21,1,1,1,1,0,-0.346541,0.096459,118.78428488029,-60.66606160821,5290735401790680576,0.3037,0.0152,6.526,-3.462,0.023,5.532,0.021,14.559011,0.002761,1.355816,0.004896984480269465
1751,118.78514166666666,-60.72340833333334,20.265,99.999,2.897,0,1,0,1,0,-0.345498,0.039239,118.78515651334,-60.72328927847,5290734641579022464,2.0031,0.1779,18.037,-9.128,0.259,15.557,0.249,18.82184,0.00338,2.430264,0.06792345929058678
1753,118.78542083333332,-60.48670833333333,18.264,99.999,2.474,0,1,0,1,1,-0.347821,0.275785,118.78560263217,-60.48673335567,5290933829278567424,2.5248,0.0545,2.072,1.845,0.075,0.942,0.07,17.23138,0.00287,2.487474,0.019247512047015324
1757,118.78562083333333,-60.33581388888889,14.46,1.13,1.195,1,1,1,1,1,-0.349391,0.426707,118.78570208528,-60.3358036387,5290947573174247936,0.504,0.014,6.117,-4.599,0.016,4.034,0.017,14.136116,0.00276,1.325362,0.004835490564565296
1781,118.78924583333333,-60.57637777777778,12.603,0.614,0.743,1,1,1,1,0,-0.345035,0.186215,118.78931593927,-60.57632708094,5290924345991094400,2.4444,0.0093,12.264,-5.061,0.012,11.171,0.012,12.473759,0.002767,0.822686,0.0048073631025750485
1784,118.78977083333334,-60.95065555555556,16.31,1.3,1.512,1,1,1,1,0,-0.340784,-0.188072,118.78982508238,-60.95063585043,5290715610581625472,1.9436,0.0266,7.896,-5.787,0.035,5.371,0.035,15.811712,0.002788,1.612554,0.005480831506258882
1796,118.79069999999999,-60.623375,17.076,1.529,1.909,1,1,1,1,0,-0.343803,0.139232,118.7908039432,-60.62332006379,5290923383918416384,2.5138,0.0399,11.877,-4.268,0.059,11.083,0.052,16.408142,0.003145,1.991814,0.012435149617113578
1798,118.79087083333333,-60.54157222222222,18.365,1.541,2.572,1,1,1,1,1,-0.344601,0.221041,118.79095396009,-60.5415082498,5290930496383923840,2.4075,0.062,11.756,-4.081,0.079,11.025,0.083,17.410997,0.002944,2.389364,0.04999550580802238
1812,118.79397916666666,-60.71926388888889,15.885,1.278,1.478,1,1,1,1,0,-0.341191,0.043374,118.79405339942,-60.71920066162,5290734680236169344,2.4299,0.0242,11.655,-4.821,0.033,10.611,0.031,15.51535,0.002992,1.617003,0.007468384899026026
1826,118.79669999999999,-60.44266666666666,17.137,1.544,1.957,1,1,1,1,0,-0.342774,0.319952,118.79679508313,-60.44262275959,5290934752694628480,2.3788,0.0331,11.785,-4.461,0.043,10.908,0.044,16.321394,0.002982,1.954466,0.008595280681862575
1832,118.79779166666665,-60.47709722222223,12.239,0.65,0.826,1,1,1,1,1,-0.341883,0.285512,118.79786461509,-60.47706989594,5290933829278574208,2.434,0.009,11.997,-4.604,0.012,11.078,0.011,12.037291,0.002766,0.88691,0.0048205847155713384
1834,118.79794583333333,-60.487091666666664,19.39,99.999,2.617,0,1,0,1,0,-0.341772,0.275489,118.7978754715,-60.48709373377,5290933623117116288,1.6928,0.1167,10.775,-5.944,0.162,8.987,0.153,18.54693,0.003281,2.556957,0.04438815077247531
1843,118.79910416666665,-60.76741111111111,19.024,99.999,2.641,0,1,0,1,0,-0.338143,-0.004756,118.79924739189,-60.76735972143,5290733610784690048,2.8046,0.084,11.352,-0.969,0.118,11.311,0.11,17.818268,0.002944,2.496283,0.02477096546362293
1859,118.80097916666665,-60.57133055555556,14.176,1.005,1.068,1,1,1,1,1,-0.339361,0.191326,118.80097443278,-60.57127699417,5290924345990745856,0.6948,0.0119,16.259,-11.831,0.015,11.152,0.016,13.982037,0.002759,1.179011,0.0048077051698289484
1862,118.80152083333331,-60.81462222222222,14.182,0.909,1.013,1,1,1,1,0,-0.336494,-0.051956,118.8016087784,-60.81457407442,5290730385268977536,2.4061,0.0123,11.467,-4.602,0.017,10.503,0.016,13.955095,0.002793,1.124608,0.005016392727847372
1863,118.80159166666665,-60.68395833333333,18.462,99.999,2.431,0,1,0,1,0,-0.337798,0.078808,118.80175169518,-60.6838044429,5290735333071202944,2.3408,0.0782,12.581,-4.081,0.114,11.901,0.11,17.723434,0.002977,2.548605,0.03188652764099597
1869,118.80313749999999,-60.67970833333333,17.187,99.999,1.852,0,1,0,1,0,-0.337104,0.082983,118.80325712006,-60.67963639566,5290735333071203456,2.3072,0.1624,12.249,-5.067,0.261,11.153,0.217,17.615683,0.003065,2.677897,0.021187656241311827
1878,118.80424583333333,-60.44971666666666,19.062,1.6,2.637,1,1,1,1,0,-0.338951,0.312833,118.80439366411,-60.44978189957,5290934001077278976,3.4133,0.0775,7.542,-1.4,0.102,-7.411,0.103,17.900965,0.002959,2.56596,0.036660981669889854
1888,118.805675,-60.68691666666666,18.009,1.51,2.576,1,1,1,1,1,-0.335837,0.075764,118.80569093776,-60.68686877018,5290735333071202816,2.5468,0.0494,12.726,-4.861,0.071,11.761,0.069,16.878937,0.002897,2.559693,0.014607907208084258
1921,118.81038333333332,-60.640680555555555,19.883,99.999,2.819,0,1,0,1,0,-0.333977,0.121886,118.81046658766,-60.64076918397,5290923109040509056,2.4912,0.1826,21.409,-11.625,0.3,-17.978,0.254,18.726215,0.003713,2.795303,0.08121396088111944
1941,118.81232083333333,-60.805344444444444,11.585,0.459,0.615,1,1,1,1,1,-0.331337,-0.042605,118.81238148913,-60.80527780693,5290730488348194304,2.4,0.0104,11.913,-3.849,0.014,11.275,0.013,11.465364,0.002758,0.663235,0.004727822543201045
1984,118.81706249999999,-60.395094444444446,19.818,99.999,2.785,0,1,0,1,0,-0.333191,0.367638,118.81721107096,-60.39503944126,5290935444186314368,2.4393,0.1213,11.925,-3.769,0.145,11.314,0.161,18.546133,0.00328,2.90906,0.07086005222972955
1985,118.81707083333332,-61.022372222222224,14.487,1.105,1.248,1,1,1,1,1,-0.326787,-0.259653,118.81713224213,-61.02235965737,5290714064393474944,0.2229,0.013,5.625,-2.338,0.017,5.116,0.017,14.150418,0.002759,1.36935,0.004799706032664918
1991,118.81829583333332,-61.226980555555556,17.328,1.513,2.003,1,1,1,1,0,-0.324117,-0.464201,118.81830337245,-61.22692295643,5290638713487476352,2.3682,0.0444,12.028,-4.486,0.066,11.16,0.059,16.6184,0.002849,2.068523,0.009872752908890205
1996,118.82024166666666,-60.843775,12.74,0.631,0.776,1,1,1,1,0,-0.327073,-0.081014,118.82031734387,-60.84372768347,5290730106091599104,2.4227,0.0108,12.031,-4.728,0.014,11.063,0.015,12.603583,0.002812,0.858851,0.005270269917186405
2003,118.82130416666665,-60.90391388888889,15.545,1.164,1.251,1,1,1,1,0,-0.325942,-0.14116,118.82137685403,-60.90388225902,5290727602130243584,0.1135,0.0208,6.371,-2.22,0.03,5.972,0.025,15.199657,0.002767,1.384638,0.005449442173287097
2013,118.82236666666665,-60.64205555555556,17.239,1.503,1.967,1,1,1,1,0,-0.32809,0.120706,118.82244874651,-60.64200893268,5290923212119724672,2.4623,0.0373,11.567,-4.037,0.055,10.839,0.047,16.45674,0.002887,2.001407,0.010954499714729104
2026,118.82362083333332,-60.50456944444444,19.249,99.999,2.534,0,1,0,1,0,-0.32887,0.258234,118.82370761003,-60.50448148006,5290933550103713408,2.2944,0.0972,20.031,2.795,0.132,19.835,0.128,18.244041,0.00305,2.564432,0.036540236028247
2035,118.82495833333333,-60.95975,10.761,0.281,0.345,1,1,1,1,0,-0.323599,-0.196974,118.82502767477,-60.9597171383,5290715370065222784,2.4181,0.0158,11.904,-4.625,0.02,10.969,0.019,10.710708,0.002773,0.404253,0.004719819594009924
2045,118.82670833333333,-60.9622,12.613,0.632,0.818,1,1,1,1,1,-0.322734,-0.199395,118.82676046058,-60.96214657628,5290715365765596800,2.4337,0.0108,12.144,-4.679,0.013,11.206,0.013,12.471965,0.002775,0.879141,0.004970497460013434
2047,118.82703333333332,-60.486419444444444,20.036,99.999,3.101,0,1,0,1,1,-0.327455,0.276394,118.82695568922,-60.48633695872,5290933721902420992,2.4125,0.1367,12.504,-4.736,0.181,11.573,0.175,18.634811,0.00327,2.759535,0.07203767881463144
2050,118.82753749999999,-60.947291666666665,19.578,99.999,2.767,0,1,0,1,0,-0.32245,-0.18449,118.82765628906,-60.9472451827,5290715679301104000,2.2913,0.1256,11.555,-3.77,0.147,10.922,0.142,18.345987,0.003156,2.879654,0.06762861006999922
2057,118.82984583333332,-60.72778888888889,16.8,1.585,2.12,1,1,1,1,1,-0.323565,0.035025,118.82991696043,-60.727730962,5290734302279048704,2.4107,0.0459,11.55,-4.354,0.065,10.697,0.06,16.03754,0.002863,2.175353,0.008219091738142361
2067,118.83129583333333,-60.74098055555556,15.971,1.29,1.545,1,1,1,1,0,-0.322715,0.021848,118.83138612216,-60.7409162983,5290733855602448640,2.405,0.0218,12.424,-4.621,0.031,11.533,0.028,15.349755,0.002867,1.573054,0.006682592086907595
2076,118.8322125,-61.07220277777778,13.17,0.729,0.892,1,1,1,1,1,-0.318968,-0.309354,118.83223931962,-61.07213749755,5290710800218328192,2.4146,0.0118,12.331,-4.265,0.015,11.569,0.017,12.961406,0.002777,0.977599,0.004965168677900077
2080,118.83279999999999,-60.96658888888889,17.67,1.59,2.424,1,1,1,1,1,-0.319666,-0.203887,118.83298829209,-60.96666876264,5290715370063457536,3.9522,0.0416,13.652,7.861,0.054,-11.161,0.053,16.65463,0.002809,2.427742,0.012665842648635739
2091,118.83467499999999,-60.465500000000006,20.348,99.999,3.275,0,1,0,1,1,-0.32384,0.297276,118.83471545563,-60.4654921315,5290933962423665280,2.6363,0.1253,12.112,-4.866,0.16,11.091,0.169,18.710674,0.003359,2.930157,0.08045409272995377
2092,118.83487916666667,-60.32829166666667,17.18,1.552,2.037,1,1,1,1,0,-0.325155,0.434443,118.83482464266,-60.32831950661,5290947504454518144,2.9533,0.0399,14.567,-14.436,0.049,-1.948,0.048,16.406431,0.002816,2.059982,0.009779078535322233
2113,118.83791666666666,-60.44154722222222,17.889,1.527,2.34,1,1,1,1,1,-0.322367,0.321283,118.83818850923,-60.44150065337,5290934413394447488,2.6479,0.0446,13.408,6.673,0.06,11.63,0.058,16.897945,0.00283,2.313042,0.014859329493621171
2131,118.84007083333333,-60.66255555555556,19.582,99.999,2.824,0,1,0,1,0,-0.319244,0.100294,118.84007765027,-60.66250877479,5290735470510266240,1.7709,0.1185,14.075,-5.169,0.18,13.092,0.146,18.250813,0.003097,2.732403,0.05485480635277095
2139,118.84158333333332,-60.83508055555556,13.43,0.757,0.909,1,1,1,1,1,-0.316748,-0.072211,118.84168850727,-60.83502992823,5290730144750809472,2.4457,0.0147,12.061,-3.975,0.02,11.388,0.018,13.262864,0.002779,1.003102,0.005096764660056417
2141,118.84179999999999,-61.08893055555556,14.988,1.069,1.225,1,1,1,1,0,-0.31417,-0.326041,118.84181566673,-61.08887084788,5290710525340502784,2.4082,0.0151,12.08,-4.567,0.019,11.184,0.018,14.603626,0.002803,1.329488,0.005443328485403026
2144,118.84217083333333,-61.156480555555554,15.994,1.325,1.613,1,1,1,1,1,-0.313315,-0.393595,118.84219844744,-61.156430033,5290709494548431616,2.3884,0.0223,11.523,-4.243,0.028,10.713,0.03,15.482584,0.0028,1.622725,0.006108361891702226
2146,118.84242499999999,-60.551986111111106,15.015,1.239,1.392,1,1,1,1,1,-0.319146,0.210747,118.84250514918,-60.55206314023,5290930255865764736,2.7195,0.0147,12.385,-4.131,0.02,-11.675,0.019,14.611074,0.002779,1.483168,0.005078585826782885
2155,118.84445416666665,-60.937216666666664,18.916,99.999,2.693,0,1,0,1,1,-0.314334,-0.174327,118.84457514125,-60.93716397634,5290715679301105536,2.5054,0.0778,12.278,-4.142,0.102,11.558,0.089,17.599165,0.002914,2.55444,0.02305560361387227
2164,118.84679583333332,-60.31374444444444,9.623,0.123,0.139,1,1,1,1,0,-0.319342,0.449096,118.84685632599,-60.31372457905,5290947710613203712,2.5153,0.0788,10.513,-4.451,0.096,9.524,0.09,9.628903,0.002766,0.164977,0.004728602859196361
2168,118.84766666666665,-60.69756666666667,18.389,1.564,2.425,1,1,1,1,0,-0.315164,0.065328,118.84770556702,-60.69751350885,5290735092553036928,2.3436,0.0663,12.153,-4.784,0.095,11.172,0.087,17.412651,0.002923,2.44821,0.021145540049854483
2182,118.85008749999999,-61.029241666666664,16.175,1.259,1.608,1,1,1,1,0,-0.310744,-0.266325,118.85011168047,-61.02919242508,5290714236192167936,2.4177,0.0234,12.173,-3.899,0.029,11.531,0.03,15.606757,0.003231,1.658214,0.00956581272030767
2194,118.85187083333332,-60.650175,14.429,1.025,1.22,1,1,1,1,1,-0.313582,0.112713,118.85188008744,-60.65014634035,5290735470510166144,0.5702,0.0126,9.509,-8.927,0.019,3.276,0.016,13.972271,0.002759,1.291627,0.0048647451115140655
2202,118.8523625,-60.91252222222222,15.765,1.172,1.379,1,1,1,1,0,-0.310749,-0.149628,118.85244866485,-60.9125011231,5290715782380245504,0.1475,0.0241,5.093,-2.418,0.032,4.482,0.028,15.372873,0.002769,1.465491,0.005398235359818985
2208,118.85319166666666,-60.51555833333333,20.822,99.999,3.052,0,1,0,1,0,-0.3143,0.247384,118.85308553602,-60.51547563041,5290930633822903808,1.5926,0.2056,19.67,-11.945,0.267,15.628,0.275,19.313282,0.003787,2.760695,0.10220212045256204
2225,118.85503333333332,-60.91905555555555,12.902,0.74,0.905,1,1,1,1,1,-0.309355,-0.156306,118.85518309182,-60.91919235287,5290715782380245248,2.6554,0.017,21.359,2.676,0.022,-21.19,0.021,12.69891,0.00276,0.989061,0.004730803314448826
2231,118.85661666666665,-60.557177777777774,14.477,0.998,1.113,1,1,1,1,1,-0.312123,0.205714,118.85668965926,-60.55716422927,5290930255865766016,0.6422,0.0125,5.864,-3.535,0.016,4.678,0.017,14.201153,0.002759,1.22761,0.004838468042676318
2233,118.85682083333332,-60.605719444444446,17.223,1.517,2.27,1,1,1,1,1,-0.31154,0.157204,118.85692457306,-60.60567776403,5290929190714205056,2.4708,0.0379,11.382,-4.203,0.05,10.577,0.048,16.321892,0.002886,2.271614,0.011338576012886275
2239,118.85721666666666,-60.8761,19.115,99.999,2.642,0,1,0,1,0,-0.308748,-0.113162,118.85728970159,-60.8760570113,5290729079600799872,2.3383,0.0964,11.6,-4.197,0.128,10.814,0.125,18.033224,0.003107,2.619782,0.05061058075145947
2277,118.86154166666665,-60.742983333333335,14.907,1.058,1.213,1,1,1,1,0,-0.307913,0.019977,118.8616315287,-60.74293244937,5290734027401142400,2.4312,0.0426,11.688,-5.721,0.06,10.193,0.056,14.599287,0.002784,1.318212,0.005132600218212987
2294,118.86423333333333,-60.558477777777775,17.809,1.631,2.172,1,1,1,1,0,-0.308364,0.204493,118.86431321645,-60.55842098441,5290929499951854208,2.487,0.0459,12.302,-4.648,0.059,11.391,0.062,16.903387,0.00301,2.163349,0.013115328932207532
2296,118.86434166666666,-60.31388888888888,16.913,1.43,1.9,1,1,1,1,0,-0.310647,0.449058,118.86441221736,-60.31384677755,5290948981923282432,2.4633,0.0342,12.192,-5.176,0.042,11.039,0.041,16.289843,0.002998,1.977378,0.009524634376184737
2300,118.86459166666666,-60.318025000000006,18.978,1.668,2.47,1,1,1,1,0,-0.310631,0.445126,118.86436806353,-60.31777903553,5290948981923281152,2.9516,0.092,55.739,-32.291,0.11,45.433,0.113,17.919737,0.002942,2.430594,0.036554811352269345
2306,118.86519166666666,-60.71740277777778,19.003,99.999,2.674,0,1,0,1,1,-0.306397,0.045557,118.86523220197,-60.7173685006,5290734267919314176,2.5028,0.0921,11.735,-4.272,0.126,10.93,0.119,17.861319,0.003069,2.626823,0.03306202300223021
2307,118.86519583333332,-60.803844444444444,17.413,1.532,2.063,1,1,1,1,0,-0.305525,-0.040857,118.86532933875,-60.80378633879,5290730350909320704,2.4462,0.0432,11.44,-4.271,0.061,10.613,0.058,16.651556,0.002966,2.106438,0.010664279675627417
2331,118.86968333333333,-60.47213055555556,16.032,1.396,1.629,1,1,1,1,1,-0.306488,0.290758,118.86978989539,-60.47217807486,5290934069796764032,2.7415,0.0215,5.723,-4.16,0.029,-3.93,0.029,15.436695,0.002776,1.736481,0.005494926842097172
2338,118.87027916666665,-61.22635833333334,18.841,99.999,2.617,0,1,0,1,1,-0.299115,-0.463334,118.87025946381,-61.22630345188,5290638541688786688,2.5324,0.0742,11.925,-4.047,0.108,11.217,0.097,17.688322,0.002911,2.506409,0.03142534088916141
2343,118.87070416666666,-61.07794444444445,17.822,1.537,2.209,1,1,1,1,0,-0.300301,-0.314913,118.87071955319,-61.07787786623,5290710559700243072,2.3656,0.043,11.953,-4.836,0.056,10.931,0.057,16.883781,0.002891,2.18821,0.014314593951628526
2378,118.87589583333333,-61.129641666666664,15.127,1.243,1.384,1,1,1,1,1,-0.297278,-0.36664,118.87596616635,-61.12963119989,5290709631987304064,0.0913,0.0158,3.926,-1.301,0.02,3.704,0.021,14.722472,0.002762,1.512745,0.004975916498495529
2380,118.87600416666666,-60.61103888888889,19.407,99.999,2.747,0,1,0,1,0,-0.302097,0.151998,118.87606180576,-60.61097293805,5290929121994729088,2.3005,0.1082,11.655,-4.045,0.134,10.931,0.128,18.237165,0.003081,2.773113,0.040397386957574374
2411,118.87929166666666,-61.17856111111111,18.698,99.999,2.509,0,1,0,1,0,-0.295199,-0.415505,118.87932502462,-61.17851324526,5290662318627652480,2.3407,0.0707,11.872,-4.057,0.094,11.158,0.101,17.557566,0.00294,2.503107,0.01861537861554258
2419,118.87989166666667,-60.94742222222222,12.239,0.576,0.713,1,1,1,1,1,-0.297056,-0.184372,118.8799477577,-60.94737382184,5290715507502414592,2.4431,0.01,11.991,-4.727,0.012,11.02,0.012,12.113416,0.002759,0.79155,0.00472741472688826
2437,118.88208333333333,-60.57235555555556,17.97,1.627,2.226,1,1,1,1,0,-0.299461,0.190687,118.88216438332,-60.57231015262,5290929431232377088,2.5313,0.0528,11.449,-4.735,0.074,10.424,0.068,17.056923,0.002852,2.179747,0.013546773822574878
2453,118.88465833333333,-60.385933333333334,13.504,0.76,0.882,1,1,1,1,0,-0.299907,0.377116,118.88475867038,-60.38588663427,5290935375466863104,2.4344,0.0095,12.694,-4.989,0.012,11.673,0.012,13.291308,0.002804,0.966238,0.0055297567758446665
2462,118.88624166666665,-60.61871111111111,17.289,1.552,2.1,1,1,1,1,0,-0.296989,0.144367,118.88632876354,-60.61865091709,5290741449104650112,2.4389,0.0397,12.333,-4.347,0.053,11.542,0.048,16.4958,0.002901,2.095567,0.008635506759883869
2476,118.88759583333332,-60.314811111111105,19.431,99.999,2.697,0,1,0,1,0,-0.299122,0.448249,118.8876678142,-60.31476402889,5290948977626460544,2.5275,0.0994,11.928,-4.472,0.13,11.058,0.132,18.121494,0.003113,2.529711,0.04173607884073443
2493,118.89039166666666,-60.68085555555555,19.876,99.999,2.922,0,1,0,1,0,-0.294431,0.082243,118.89038208174,-60.68079608602,5290735229991996544,2.3997,0.1363,12.55,-5.161,0.203,11.439,0.159,18.53721,0.003179,2.747641,0.05744106437906595
